GEOID,NAME,year,total_units,owner_occupied,renter_occupied,owner_occupancy_rate,renter_occupancy_rate,rent_burdened,total_renters,percent_rent_burdened
18097322500,"Census Tract 3225, Marion County, Indiana",2020,805,199,606,24.720496894409937,75.27950310559007,365,606,60.23102310231023
18097322601,"Census Tract 3226.01, Marion County, Indiana",2020,1024,106,918,10.3515625,89.6484375,391,918,42.592592592592595
18097322602,"Census Tract 3226.02, Marion County, Indiana",2020,850,295,555,34.705882352941174,65.29411764705883,184,555,33.153153153153156
18097322700,"Census Tract 3227, Marion County, Indiana",2020,744,618,126,83.06451612903226,16.93548387096774,34,126,26.984126984126984
18097330103,"Census Tract 3301.03, Marion County, Indiana",2020,2337,1355,982,57.980316645271714,42.019683354728286,467,982,47.55600814663951
18097330105,"Census Tract 3301.05, Marion County, Indiana",2020,2577,631,1946,24.48583624369422,75.51416375630578,529,1946,27.183967112024668
18097330106,"Census Tract 3301.06, Marion County, Indiana",2020,2413,279,2134,11.562370493162039,88.43762950683796,1063,2134,49.81255857544517
18097330107,"Census Tract 3301.07, Marion County, Indiana",2020,2412,2334,78,96.76616915422886,3.2338308457711444,0,78,0
18097330108,"Census Tract 3301.08, Marion County, Indiana",2020,1676,1491,185,88.9618138424821,11.0381861575179,11,185,5.945945945945946
18097330109,"Census Tract 3301.09, Marion County, Indiana",2020,2160,1936,224,89.62962962962963,10.37037037037037,60,224,26.785714285714285
18097330203,"Census Tract 3302.03, Marion County, Indiana",2020,1970,1942,28,98.57868020304568,1.4213197969543148,28,28,100
18097330204,"Census Tract 3302.04, Marion County, Indiana",2020,2489,2437,52,97.91080755323424,2.0891924467657694,10,52,19.23076923076923
18097330206,"Census Tract 3302.06, Marion County, Indiana",2020,1841,1599,242,86.85497012493211,13.145029875067898,124,242,51.239669421487605
18097330208,"Census Tract 3302.08, Marion County, Indiana",2020,1243,1134,109,91.2308930008045,8.769106999195495,29,109,26.605504587155963
18097330210,"Census Tract 3302.10, Marion County, Indiana",2020,2181,1569,612,71.939477303989,28.060522696011002,276,612,45.09803921568628
18097330211,"Census Tract 3302.11, Marion County, Indiana",2020,1897,632,1265,33.31576172904586,66.68423827095414,637,1265,50.355731225296445
18097330212,"Census Tract 3302.12, Marion County, Indiana",2020,1714,1343,371,78.35472578763127,21.64527421236873,181,371,48.78706199460917
18097330213,"Census Tract 3302.13, Marion County, Indiana",2020,1604,1171,433,73.00498753117208,26.99501246882793,88,433,20.323325635103927
18097330401,"Census Tract 3304.01, Marion County, Indiana",2020,2195,1705,490,77.67653758542141,22.32346241457859,277,490,56.53061224489796
18097330500,"Census Tract 3305, Marion County, Indiana",2020,2704,1848,856,68.34319526627219,31.65680473372781,420,856,49.06542056074766
18097330600,"Census Tract 3306, Marion County, Indiana",2020,2449,939,1510,38.34218048182932,61.65781951817068,1107,1510,73.3112582781457
18097330701,"Census Tract 3307.01, Marion County, Indiana",2020,986,371,615,37.62677484787018,62.37322515212982,360,615,58.53658536585366
18097330702,"Census Tract 3307.02, Marion County, Indiana",2020,1562,992,570,63.508322663252244,36.491677336747756,272,570,47.719298245614034
18097330803,"Census Tract 3308.03, Marion County, Indiana",2020,1383,417,966,30.15184381778742,69.84815618221258,371,966,38.405797101449274
18097330804,"Census Tract 3308.04, Marion County, Indiana",2020,1205,308,897,25.560165975103736,74.43983402489627,380,897,42.36343366778149
18097330805,"Census Tract 3308.05, Marion County, Indiana",2020,1067,298,769,27.928772258669166,72.07122774133083,446,769,57.99739921976593
18097330806,"Census Tract 3308.06, Marion County, Indiana",2020,1588,536,1052,33.75314861460957,66.24685138539043,580,1052,55.133079847908746
18097330900,"Census Tract 3309, Marion County, Indiana",2020,2580,674,1906,26.124031007751938,73.87596899224806,984,1906,51.62644281217209
18097331000,"Census Tract 3310, Marion County, Indiana",2020,1579,789,790,49.968334388853705,50.031665611146295,507,790,64.17721518987342
18097340101,"Census Tract 3401.01, Marion County, Indiana",2020,1937,1622,315,83.73773877129582,16.262261228704183,119,315,37.77777777777778
18097340102,"Census Tract 3401.02, Marion County, Indiana",2020,1687,307,1380,18.19798458802608,81.80201541197391,711,1380,51.52173913043478
18097340108,"Census Tract 3401.08, Marion County, Indiana",2020,953,125,828,13.116474291710388,86.88352570828961,305,828,36.83574879227053
18097340111,"Census Tract 3401.11, Marion County, Indiana",2020,940,863,77,91.80851063829788,8.191489361702128,14,77,18.181818181818183
18097340112,"Census Tract 3401.12, Marion County, Indiana",2020,2232,1026,1206,45.96774193548387,54.03225806451613,583,1206,48.34162520729685
18097340113,"Census Tract 3401.13, Marion County, Indiana",2020,1565,905,660,57.82747603833866,42.17252396166134,466,660,70.60606060606061
18097340114,"Census Tract 3401.14, Marion County, Indiana",2020,1470,1121,349,76.25850340136054,23.741496598639454,115,349,32.9512893982808
18097340115,"Census Tract 3401.15, Marion County, Indiana",2020,2667,588,2079,22.04724409448819,77.95275590551181,975,2079,46.897546897546896
18097340201,"Census Tract 3402.01, Marion County, Indiana",2020,1021,693,328,67.87463271302644,32.12536728697356,154,328,46.951219512195124
18097340202,"Census Tract 3402.02, Marion County, Indiana",2020,1619,547,1072,33.78628783199506,66.21371216800495,416,1072,38.80597014925373
18097340301,"Census Tract 3403.01, Marion County, Indiana",2020,1022,359,663,35.12720156555773,64.87279843444227,452,663,68.17496229260935
18097340302,"Census Tract 3403.02, Marion County, Indiana",2020,1630,562,1068,34.47852760736196,65.52147239263803,558,1068,52.247191011235955
18097340400,"Census Tract 3404, Marion County, Indiana",2020,1193,601,592,50.37720033528919,49.62279966471081,280,592,47.2972972972973
18097340500,"Census Tract 3405, Marion County, Indiana",2020,1987,384,1603,19.325616507297433,80.67438349270256,879,1603,54.834684965689334
18097340600,"Census Tract 3406, Marion County, Indiana",2020,1672,837,835,50.05980861244019,49.94019138755981,406,835,48.622754491017965
18097340700,"Census Tract 3407, Marion County, Indiana",2020,1385,522,863,37.68953068592058,62.31046931407942,435,863,50.405561993047506
18097340800,"Census Tract 3408, Marion County, Indiana",2020,701,579,122,82.5962910128388,17.4037089871612,41,122,33.60655737704918
18097340901,"Census Tract 3409.01, Marion County, Indiana",2020,1240,1025,215,82.66129032258064,17.338709677419356,57,215,26.511627906976745
18097340903,"Census Tract 3409.03, Marion County, Indiana",2020,915,94,821,10.273224043715848,89.72677595628416,222,821,27.040194884287455
18097340904,"Census Tract 3409.04, Marion County, Indiana",2020,2221,714,1507,32.14768122467357,67.85231877532642,428,1507,28.400796284007964
18097341000,"Census Tract 3410, Marion County, Indiana",2020,707,511,196,72.27722772277228,27.722772277227723,125,196,63.775510204081634
18097341100,"Census Tract 3411, Marion County, Indiana",2020,705,367,338,52.05673758865248,47.94326241134752,93,338,27.514792899408285
18097341200,"Census Tract 3412, Marion County, Indiana",2020,843,341,502,40.450771055753265,59.549228944246735,318,502,63.34661354581673
18097341600,"Census Tract 3416, Marion County, Indiana",2020,858,336,522,39.16083916083916,60.83916083916084,311,522,59.57854406130268
18097341701,"Census Tract 3417.01, Marion County, Indiana",2020,925,352,573,38.054054054054056,61.945945945945944,377,573,65.79406631762653
18097341702,"Census Tract 3417.02, Marion County, Indiana",2020,788,352,436,44.67005076142132,55.32994923857868,194,436,44.4954128440367
18097341902,"Census Tract 3419.02, Marion County, Indiana",2020,1496,1228,268,82.0855614973262,17.914438502673796,137,268,51.11940298507463
18097341903,"Census Tract 3419.03, Marion County, Indiana",2020,1991,465,1526,23.355097940733298,76.6449020592667,713,1526,46.72346002621232
18097341904,"Census Tract 3419.04, Marion County, Indiana",2020,812,228,584,28.07881773399015,71.92118226600985,306,584,52.397260273972606
18097342000,"Census Tract 3420, Marion County, Indiana",2020,2011,1605,406,79.81103928393834,20.18896071606166,137,406,33.74384236453202
18097342101,"Census Tract 3421.01, Marion County, Indiana",2020,1935,1248,687,64.49612403100775,35.50387596899225,367,687,53.42066957787482
18097342200,"Census Tract 3422, Marion County, Indiana",2020,1702,712,990,41.8331374853114,58.1668625146886,379,990,38.282828282828284
18097342300,"Census Tract 3423, Marion County, Indiana",2020,2263,1545,718,68.27220503756077,31.72779496243924,369,718,51.39275766016713
18097342400,"Census Tract 3424, Marion County, Indiana",2020,502,326,176,64.9402390438247,35.059760956175296,76,176,43.18181818181818
18097342500,"Census Tract 3425, Marion County, Indiana",2020,1634,994,640,60.83231334149327,39.16768665850673,362,640,56.5625
18097342600,"Census Tract 3426, Marion County, Indiana",2020,1214,589,625,48.5172981878089,51.4827018121911,266,625,42.56
18097350100,"Census Tract 3501, Marion County, Indiana",2020,492,340,152,69.10569105691057,30.89430894308943,57,152,37.5
18097350300,"Census Tract 3503, Marion County, Indiana",2020,1393,89,1304,6.389088298636037,93.61091170136396,728,1304,55.828220858895705
18097350400,"Census Tract 3504, Marion County, Indiana",2020,987,546,441,55.319148936170215,44.680851063829785,227,441,51.47392290249433
18097350500,"Census Tract 3505, Marion County, Indiana",2020,973,464,509,47.68756423432682,52.31243576567318,223,509,43.81139489194499
18097350600,"Census Tract 3506, Marion County, Indiana",2020,2201,1142,1059,51.885506587914584,48.114493412085416,738,1059,69.68838526912181
18097350700,"Census Tract 3507, Marion County, Indiana",2020,766,323,443,42.16710182767624,57.83289817232376,276,443,62.30248306997743
18097350800,"Census Tract 3508, Marion County, Indiana",2020,680,194,486,28.529411764705884,71.47058823529412,242,486,49.794238683127574
18097350900,"Census Tract 3509, Marion County, Indiana",2020,590,335,255,56.779661016949156,43.220338983050844,139,255,54.509803921568626
18097351000,"Census Tract 3510, Marion County, Indiana",2020,1098,679,419,61.83970856102004,38.16029143897996,173,419,41.288782816229116
18097351200,"Census Tract 3512, Marion County, Indiana",2020,993,309,684,31.117824773413897,68.8821752265861,419,684,61.25730994152047
18097351500,"Census Tract 3515, Marion County, Indiana",2020,898,265,633,29.510022271714924,70.48997772828508,332,633,52.44865718799368
18097351600,"Census Tract 3516, Marion County, Indiana",2020,1154,728,426,63.084922010398614,36.915077989601386,87,426,20.422535211267604
18097351700,"Census Tract 3517, Marion County, Indiana",2020,995,684,311,68.74371859296483,31.256281407035175,108,311,34.72668810289389
18097351900,"Census Tract 3519, Marion County, Indiana",2020,1063,550,513,51.74035747883349,48.25964252116651,226,513,44.05458089668616
18097352100,"Census Tract 3521, Marion County, Indiana",2020,758,360,398,47.4934036939314,52.5065963060686,182,398,45.7286432160804
18097352300,"Census Tract 3523, Marion County, Indiana",2020,533,268,265,50.28142589118199,49.71857410881801,119,265,44.905660377358494
18097352400,"Census Tract 3524, Marion County, Indiana",2020,1198,371,827,30.968280467445744,69.03171953255426,406,827,49.09310761789601
18097352500,"Census Tract 3525, Marion County, Indiana",2020,1604,856,748,53.36658354114713,46.63341645885287,438,748,58.55614973262032
18097352600,"Census Tract 3526, Marion County, Indiana",2020,1351,588,763,43.523316062176164,56.476683937823836,433,763,56.74967234600262
18097352700,"Census Tract 3527, Marion County, Indiana",2020,830,385,445,46.3855421686747,53.6144578313253,169,445,37.97752808988764
18097352800,"Census Tract 3528, Marion County, Indiana",2020,552,140,412,25.36231884057971,74.6376811594203,195,412,47.33009708737864
18097353300,"Census Tract 3533, Marion County, Indiana",2020,1348,229,1119,16.98813056379822,83.01186943620178,434,1119,38.7846291331546
18097353500,"Census Tract 3535, Marion County, Indiana",2020,1175,97,1078,8.25531914893617,91.74468085106383,628,1078,58.25602968460111
18097353600,"Census Tract 3536, Marion County, Indiana",2020,1269,364,905,28.68400315208826,71.31599684791175,488,905,53.92265193370166
18097354201,"Census Tract 3542.01, Marion County, Indiana",2020,2369,718,1651,30.308146897425075,69.69185310257492,648,1651,39.24894003634161
18097354202,"Census Tract 3542.02, Marion County, Indiana",2020,2137,679,1458,31.773514272344407,68.22648572765559,606,1458,41.56378600823045
18097354400,"Census Tract 3544, Marion County, Indiana",2020,691,423,268,61.21562952243126,38.78437047756874,122,268,45.52238805970149
18097354500,"Census Tract 3545, Marion County, Indiana",2020,969,348,621,35.913312693498455,64.08668730650155,256,621,41.22383252818035
18097354700,"Census Tract 3547, Marion County, Indiana",2020,635,288,347,45.354330708661415,54.645669291338585,150,347,43.22766570605187
18097354800,"Census Tract 3548, Marion County, Indiana",2020,533,250,283,46.90431519699813,53.09568480300187,171,283,60.42402826855124
18097354900,"Census Tract 3549, Marion County, Indiana",2020,1334,314,1020,23.53823088455772,76.46176911544228,543,1020,53.23529411764706
18097355000,"Census Tract 3550, Marion County, Indiana",2020,822,386,436,46.95863746958638,53.04136253041362,214,436,49.08256880733945
18097355100,"Census Tract 3551, Marion County, Indiana",2020,910,147,763,16.153846153846153,83.84615384615384,534,763,69.98689384010486
18097355300,"Census Tract 3553, Marion County, Indiana",2020,1112,346,766,31.115107913669064,68.88489208633094,419,766,54.699738903394255
18097355400,"Census Tract 3554, Marion County, Indiana",2020,1419,603,816,42.494714587737846,57.505285412262154,309,816,37.86764705882353
18097355500,"Census Tract 3555, Marion County, Indiana",2020,1444,836,608,57.89473684210526,42.10526315789474,126,608,20.723684210526315
18097355600,"Census Tract 3556, Marion County, Indiana",2020,869,398,471,45.79976985040276,54.20023014959724,208,471,44.16135881104034
18097355700,"Census Tract 3557, Marion County, Indiana",2020,890,433,457,48.651685393258425,51.348314606741575,221,457,48.35886214442013
18097355900,"Census Tract 3559, Marion County, Indiana",2020,864,501,363,57.986111111111114,42.013888888888886,169,363,46.5564738292011
18097356200,"Census Tract 3562, Marion County, Indiana",2020,985,319,666,32.38578680203046,67.61421319796955,213,666,31.98198198198198
18097356400,"Census Tract 3564, Marion County, Indiana",2020,1376,414,962,30.087209302325583,69.91279069767442,470,962,48.856548856548855
18097356900,"Census Tract 3569, Marion County, Indiana",2020,830,479,351,57.71084337349398,42.28915662650602,236,351,67.23646723646723
18097357000,"Census Tract 3570, Marion County, Indiana",2020,779,420,359,53.91527599486521,46.08472400513479,227,359,63.231197771587745
18097357100,"Census Tract 3571, Marion County, Indiana",2020,902,551,351,61.08647450110865,38.91352549889135,128,351,36.46723646723647
18097357200,"Census Tract 3572, Marion County, Indiana",2020,850,474,376,55.76470588235294,44.23529411764706,171,376,45.47872340425532
18097357300,"Census Tract 3573, Marion County, Indiana",2020,845,316,529,37.396449704142015,62.603550295857985,318,529,60.113421550094515
18097357400,"Census Tract 3574, Marion County, Indiana",2020,1690,936,754,55.38461538461539,44.61538461538461,379,754,50.265251989389924
18097357500,"Census Tract 3575, Marion County, Indiana",2020,1286,999,287,77.68273716951788,22.317262830482115,178,287,62.02090592334495
18097357601,"Census Tract 3576.01, Marion County, Indiana",2020,1739,1014,725,58.30937320299022,41.69062679700978,469,725,64.6896551724138
18097357602,"Census Tract 3576.02, Marion County, Indiana",2020,471,242,229,51.38004246284501,48.61995753715499,72,229,31.441048034934497
18097357800,"Census Tract 3578, Marion County, Indiana",2020,755,324,431,42.913907284768214,57.086092715231786,278,431,64.50116009280742
18097357900,"Census Tract 3579, Marion County, Indiana",2020,1366,830,536,60.76134699853587,39.23865300146413,336,536,62.6865671641791
18097358000,"Census Tract 3580, Marion County, Indiana",2020,479,231,248,48.225469728601254,51.774530271398746,200,248,80.64516129032258
18097358100,"Census Tract 3581, Marion County, Indiana",2020,958,595,363,62.10855949895616,37.89144050104384,212,363,58.40220385674931
18097360101,"Census Tract 3601.01, Marion County, Indiana",2020,1100,351,749,31.90909090909091,68.0909090909091,414,749,55.27369826435247
18097360102,"Census Tract 3601.02, Marion County, Indiana",2020,1070,419,651,39.1588785046729,60.8411214953271,353,651,54.224270353302614
18097360201,"Census Tract 3602.01, Marion County, Indiana",2020,1900,554,1346,29.157894736842106,70.84210526315789,595,1346,44.205052005943536
18097360202,"Census Tract 3602.02, Marion County, Indiana",2020,1132,725,407,64.04593639575971,35.95406360424028,252,407,61.91646191646192
18097360301,"Census Tract 3603.01, Marion County, Indiana",2020,1313,678,635,51.63747143945164,48.36252856054836,406,635,63.93700787401575
18097360302,"Census Tract 3603.02, Marion County, Indiana",2020,984,289,695,29.369918699186993,70.630081300813,441,695,63.45323741007194
18097360401,"Census Tract 3604.01, Marion County, Indiana",2020,2643,556,2087,21.03670071888006,78.96329928111994,885,2087,42.40536655486344
18097360402,"Census Tract 3604.02, Marion County, Indiana",2020,1053,422,631,40.07597340930674,59.92402659069326,462,631,73.21711568938193
18097360405,"Census Tract 3604.05, Marion County, Indiana",2020,2598,1546,1052,59.50731331793688,40.49268668206312,516,1052,49.049429657794676
18097360406,"Census Tract 3604.06, Marion County, Indiana",2020,1397,382,1015,27.344309234073013,72.65569076592699,511,1015,50.3448275862069
18097360407,"Census Tract 3604.07, Marion County, Indiana",2020,1282,678,604,52.886115444617786,47.113884555382214,356,604,58.94039735099338
18097360501,"Census Tract 3605.01, Marion County, Indiana",2020,2429,1624,805,66.85878962536023,33.14121037463977,409,805,50.807453416149066
18097360502,"Census Tract 3605.02, Marion County, Indiana",2020,2216,1657,559,74.77436823104694,25.22563176895307,440,559,78.71198568872987
18097360601,"Census Tract 3606.01, Marion County, Indiana",2020,1920,1603,317,83.48958333333333,16.510416666666668,156,317,49.21135646687697
18097360602,"Census Tract 3606.02, Marion County, Indiana",2020,2488,980,1508,39.38906752411575,60.61093247588425,1016,1508,67.37400530503979
18097360700,"Census Tract 3607, Marion County, Indiana",2020,934,760,174,81.37044967880085,18.629550321199144,69,174,39.6551724137931
18097360800,"Census Tract 3608, Marion County, Indiana",2020,1197,334,863,27.903091060985798,72.0969089390142,469,863,54.34530706836617
18097360900,"Census Tract 3609, Marion County, Indiana",2020,2505,1536,969,61.31736526946108,38.68263473053892,646,969,66.66666666666667
18097361000,"Census Tract 3610, Marion County, Indiana",2020,1078,951,127,88.21892393320965,11.781076066790353,51,127,40.15748031496063
18097361100,"Census Tract 3611, Marion County, Indiana",2020,1636,966,670,59.04645476772616,40.95354523227384,278,670,41.492537313432834
18097361200,"Census Tract 3612, Marion County, Indiana",2020,1479,717,762,48.478701825557806,51.521298174442194,282,762,37.00787401574803
18097361300,"Census Tract 3613, Marion County, Indiana",2020,1055,802,253,76.01895734597156,23.981042654028435,116,253,45.8498023715415
18097361401,"Census Tract 3614.01, Marion County, Indiana",2020,1951,1405,546,72.01435161455663,27.985648385443362,342,546,62.637362637362635
18097361402,"Census Tract 3614.02, Marion County, Indiana",2020,2129,1383,746,64.96007515265383,35.03992484734617,163,746,21.84986595174263
18097361601,"Census Tract 3616.01, Marion County, Indiana",2020,2095,2067,28,98.66348448687351,1.3365155131264916,15,28,53.57142857142857
18097361602,"Census Tract 3616.02, Marion County, Indiana",2020,1266,1197,69,94.54976303317535,5.450236966824645,0,69,0
18097370201,"Census Tract 3702.01, Marion County, Indiana",2020,1291,701,590,54.29899302865995,45.70100697134005,243,590,41.186440677966104
18097370203,"Census Tract 3702.03, Marion County, Indiana",2020,1397,723,674,51.75375805297065,48.24624194702935,467,674,69.28783382789318
18097370204,"Census Tract 3702.04, Marion County, Indiana",2020,1332,670,662,50.3003003003003,49.6996996996997,317,662,47.88519637462235
18097370303,"Census Tract 3703.03, Marion County, Indiana",2020,2238,1669,569,74.57551385165326,25.424486148346737,267,569,46.92442882249561
18097370304,"Census Tract 3703.04, Marion County, Indiana",2020,1214,1003,211,82.61943986820428,17.38056013179572,90,211,42.654028436018955
18097370305,"Census Tract 3703.05, Marion County, Indiana",2020,1695,579,1116,34.15929203539823,65.84070796460178,901,1116,80.73476702508961
18097370306,"Census Tract 3703.06, Marion County, Indiana",2020,1771,1522,249,85.94014680971203,14.059853190287972,57,249,22.89156626506024
18097380101,"Census Tract 3801.01, Marion County, Indiana",2020,2746,2299,447,83.72177713037145,16.27822286962855,174,447,38.92617449664429
18097380102,"Census Tract 3801.02, Marion County, Indiana",2020,1400,813,587,58.07142857142857,41.92857142857143,85,587,14.480408858603067
18097380103,"Census Tract 3801.03, Marion County, Indiana",2020,2706,1695,1011,62.63858093126386,37.36141906873614,516,1011,51.038575667655785
18097380200,"Census Tract 3802, Marion County, Indiana",2020,1427,715,712,50.10511562718991,49.89488437281009,445,712,62.5
18097380301,"Census Tract 3803.01, Marion County, Indiana",2020,692,444,248,64.16184971098266,35.83815028901734,210,248,84.6774193548387
18097380302,"Census Tract 3803.02, Marion County, Indiana",2020,824,328,496,39.80582524271845,60.19417475728155,313,496,63.104838709677416
18097380402,"Census Tract 3804.02, Marion County, Indiana",2020,2034,663,1371,32.59587020648968,67.40412979351032,562,1371,40.99197665937272
18097380403,"Census Tract 3804.03, Marion County, Indiana",2020,1377,1055,322,76.6158315177923,23.3841684822077,61,322,18.944099378881987
18097380404,"Census Tract 3804.04, Marion County, Indiana",2020,1547,1112,435,71.88106011635423,28.118939883645766,203,435,46.666666666666664
18097380501,"Census Tract 3805.01, Marion County, Indiana",2020,843,553,290,65.59905100830368,34.400948991696325,174,290,60
18097380502,"Census Tract 3805.02, Marion County, Indiana",2020,1397,489,908,35.003579098067284,64.99642090193271,482,908,53.08370044052864
18097380600,"Census Tract 3806, Marion County, Indiana",2020,2078,1060,1018,51.010587102983635,48.989412897016365,431,1018,42.33791748526522
18097380700,"Census Tract 3807, Marion County, Indiana",2020,2410,1213,1197,50.33195020746888,49.66804979253112,645,1197,53.88471177944862
18097380800,"Census Tract 3808, Marion County, Indiana",2020,1220,899,321,73.68852459016394,26.311475409836067,126,321,39.25233644859813
18097380901,"Census Tract 3809.01, Marion County, Indiana",2020,1852,1709,143,92.27861771058315,7.721382289416846,6,143,4.195804195804196
18097380902,"Census Tract 3809.02, Marion County, Indiana",2020,2435,1969,466,80.86242299794661,19.137577002053387,226,466,48.497854077253216
18097381002,"Census Tract 3810.02, Marion County, Indiana",2020,1285,1177,108,91.59533073929961,8.40466926070039,47,108,43.51851851851852
18097381003,"Census Tract 3810.03, Marion County, Indiana",2020,1488,629,859,42.27150537634409,57.72849462365591,390,859,45.40162980209546
18097381004,"Census Tract 3810.04, Marion County, Indiana",2020,1365,281,1084,20.586080586080588,79.41391941391942,656,1084,60.51660516605166
18097381101,"Census Tract 3811.01, Marion County, Indiana",2020,2453,1563,890,63.71789645332246,36.28210354667754,402,890,45.168539325842694
18097381102,"Census Tract 3811.02, Marion County, Indiana",2020,2588,2256,332,87.17156105100463,12.828438948995363,228,332,68.67469879518072
18097381203,"Census Tract 3812.03, Marion County, Indiana",2020,1085,273,812,25.161290322580644,74.83870967741936,487,812,59.97536945812808
18097381204,"Census Tract 3812.04, Marion County, Indiana",2020,1426,151,1275,10.5890603085554,89.4109396914446,688,1275,53.96078431372549
18097381205,"Census Tract 3812.05, Marion County, Indiana",2020,2383,1041,1342,43.684431389005454,56.315568610994546,511,1342,38.07749627421759
18097381206,"Census Tract 3812.06, Marion County, Indiana",2020,1750,926,824,52.91428571428571,47.08571428571429,163,824,19.781553398058254
18097381207,"Census Tract 3812.07, Marion County, Indiana",2020,1423,1414,9,99.3675333801827,0.6324666198172875,9,9,100
18097390102,"Census Tract 3901.02, Marion County, Indiana",2020,2274,800,1474,35.180299032541775,64.81970096745822,1035,1474,70.21709633649932
18097390103,"Census Tract 3901.03, Marion County, Indiana",2020,1230,1070,160,86.99186991869918,13.008130081300813,76,160,47.5
18097390104,"Census Tract 3901.04, Marion County, Indiana",2020,2066,1754,312,84.89835430784125,15.10164569215876,78,312,25
18097390200,"Census Tract 3902, Marion County, Indiana",2020,1699,1318,381,77.5750441436139,22.42495585638611,238,381,62.46719160104987
18097390300,"Census Tract 3903, Marion County, Indiana",2020,1969,1803,166,91.56932453021838,8.430675469781615,9,166,5.421686746987952
18097390405,"Census Tract 3904.05, Marion County, Indiana",2020,1700,844,856,49.64705882352941,50.35294117647059,214,856,25
18097390406,"Census Tract 3904.06, Marion County, Indiana",2020,1768,1599,169,90.44117647058823,9.558823529411764,86,169,50.887573964497044
18097390407,"Census Tract 3904.07, Marion County, Indiana",2020,1800,1781,19,98.94444444444444,1.0555555555555556,0,19,0
18097390408,"Census Tract 3904.08, Marion County, Indiana",2020,1655,1454,201,87.85498489425981,12.145015105740182,28,201,13.930348258706468
18097390409,"Census Tract 3904.09, Marion County, Indiana",2020,2558,2258,300,88.27208756841283,11.727912431587178,66,300,22
18097390410,"Census Tract 3904.10, Marion County, Indiana",2020,712,549,163,77.1067415730337,22.89325842696629,54,163,33.12883435582822
18097390411,"Census Tract 3904.11, Marion County, Indiana",2020,1473,964,509,65.44467073998642,34.55532926001358,304,509,59.72495088408645
18097390500,"Census Tract 3905, Marion County, Indiana",2020,900,499,401,55.44444444444444,44.55555555555556,238,401,59.35162094763092
18097390601,"Census Tract 3906.01, Marion County, Indiana",2020,1099,102,997,9.281164695177434,90.71883530482256,343,997,34.40320962888666
18097390602,"Census Tract 3906.02, Marion County, Indiana",2020,1797,472,1325,26.265998887033945,73.73400111296606,664,1325,50.113207547169814
18097390700,"Census Tract 3907, Marion County, Indiana",2020,1031,606,425,58.77788554801164,41.22211445198836,247,425,58.11764705882353
18097390801,"Census Tract 3908.01, Marion County, Indiana",2020,0,0,0,NA,NA,0,0,NA
18097390802,"Census Tract 3908.02, Marion County, Indiana",2020,1256,818,438,65.12738853503184,34.87261146496815,187,438,42.694063926940636
18097390900,"Census Tract 3909, Marion County, Indiana",2020,1391,586,805,42.12796549245147,57.87203450754853,455,805,56.52173913043478
18097391001,"Census Tract 3910.01, Marion County, Indiana",2020,462,42,420,9.090909090909092,90.9090909090909,189,420,45
18097391002,"Census Tract 3910.02, Marion County, Indiana",2020,3125,504,2621,16.128,83.872,787,2621,30.02670736360168
18097310104,"Census Tract 3101.04, Marion County, Indiana",2021,1848,905,943,48.97186147186147,51.02813852813853,140,943,14.846235418875928
18097310105,"Census Tract 3101.05, Marion County, Indiana",2021,1854,1017,837,54.85436893203884,45.14563106796116,539,837,64.39665471923536
18097310106,"Census Tract 3101.06, Marion County, Indiana",2021,2185,232,1953,10.617848970251716,89.38215102974829,643,1953,32.9237071172555
18097310108,"Census Tract 3101.08, Marion County, Indiana",2021,1619,1322,297,81.65534280420012,18.344657195799876,141,297,47.474747474747474
18097310110,"Census Tract 3101.10, Marion County, Indiana",2021,1295,472,823,36.447876447876446,63.552123552123554,298,823,36.2089914945322
18097310111,"Census Tract 3101.11, Marion County, Indiana",2021,1541,538,1003,34.91239454899416,65.08760545100584,450,1003,44.8654037886341
18097310112,"Census Tract 3101.12, Marion County, Indiana",2021,2488,2289,199,92.00160771704181,7.998392282958199,47,199,23.618090452261306
18097310113,"Census Tract 3101.13, Marion County, Indiana",2021,328,304,24,92.6829268292683,7.317073170731708,13,24,54.166666666666664
18097310201,"Census Tract 3102.01, Marion County, Indiana",2021,1523,1054,469,69.20551543007223,30.794484569927775,248,469,52.87846481876333
18097310203,"Census Tract 3102.03, Marion County, Indiana",2021,2090,1156,934,55.311004784689,44.688995215311,585,934,62.6338329764454
18097310204,"Census Tract 3102.04, Marion County, Indiana",2021,1743,1060,683,60.814687320711414,39.185312679288586,431,683,63.103953147877014
18097310305,"Census Tract 3103.05, Marion County, Indiana",2021,2388,821,1567,34.380234505862646,65.61976549413735,494,1567,31.52520740268028
18097310306,"Census Tract 3103.06, Marion County, Indiana",2021,2769,681,2088,24.593716143011918,75.40628385698808,631,2088,30.220306513409962
18097310308,"Census Tract 3103.08, Marion County, Indiana",2021,1045,854,191,81.72248803827752,18.27751196172249,139,191,72.77486910994764
18097310309,"Census Tract 3103.09, Marion County, Indiana",2021,1438,404,1034,28.094575799721834,71.90542420027816,489,1034,47.29206963249516
18097310310,"Census Tract 3103.10, Marion County, Indiana",2021,1964,1518,446,77.29124236252545,22.70875763747454,310,446,69.5067264573991
18097310311,"Census Tract 3103.11, Marion County, Indiana",2021,1853,1681,172,90.717754991905025,9.28224500809498,103,172,59.883720930232556
18097310312,"Census Tract 3103.12, Marion County, Indiana",2021,2769,1189,1580,42.93968941856266,57.06031058143734,861,1580,54.49367088607595
