GEOID,NAME,year,total_25plus,bachelors_plus,percent_bachelors_plus
18097340902,"Census Tract 3409.02, Marion County, Indiana",2019,3665,1320,36.01637107776262
18097341904,"Census Tract 3419.04, Marion County, Indiana",2019,1388,314,22.622478386167145
18097370301,"Census Tract 3703.01, Marion County, Indiana",2019,6115,1192,19.493049877350778
18097340901,"Census Tract 3409.01, Marion County, Indiana",2019,2580,808,31.31782945736434
18097341903,"Census Tract 3419.03, Marion County, Indiana",2019,3267,569,17.41659014386287
18097370302,"Census Tract 3703.02, Marion County, Indiana",2019,5840,868,14.863013698630137
18097380403,"Census Tract 3804.03, Marion County, Indiana",2019,3023,418,13.827323850479656
18097380404,"Census Tract 3804.04, Marion County, Indiana",2019,2740,559,20.401459854014597
18097390101,"Census Tract 3901.01, Marion County, Indiana",2019,5522,1708,30.930822165881928
18097390102,"Census Tract 3901.02, Marion County, Indiana",2019,3080,664,21.558441558441558
18097390404,"Census Tract 3904.04, Marion County, Indiana",2019,3801,1114,29.308076821888978
18097390405,"Census Tract 3904.05, Marion County, Indiana",2019,2994,1453,48.530394121576485
18097390500,"Census Tract 3905, Marion County, Indiana",2019,1560,181,11.602564102564102
18097390600,"Census Tract 3906, Marion County, Indiana",2019,3758,1613,42.92176689728579
18097390700,"Census Tract 3907, Marion County, Indiana",2019,1921,194,10.098906819364915
18097390800,"Census Tract 3908, Marion County, Indiana",2019,2440,302,12.37704918032787
18097390900,"Census Tract 3909, Marion County, Indiana",2019,2187,1108,50.66300868770004
18097391000,"Census Tract 3910, Marion County, Indiana",2019,4018,3086,76.80438028870084
18097310110,"Census Tract 3101.10, Marion County, Indiana",2019,2030,1011,49.80295566502463
18097360302,"Census Tract 3603.02, Marion County, Indiana",2019,1553,56,3.60592401802962
18097361200,"Census Tract 3612, Marion County, Indiana",2019,2213,573,25.89245368278355
18097361300,"Census Tract 3613, Marion County, Indiana",2019,1638,185,11.294261294261295
18097380402,"Census Tract 3804.02, Marion County, Indiana",2019,3045,467,15.336617405582922
18097360201,"Census Tract 3602.01, Marion County, Indiana",2019,2423,156,6.438299628559637
18097360501,"Census Tract 3605.01, Marion County, Indiana",2019,3836,561,14.62460896767466
18097320303,"Census Tract 3203.03, Marion County, Indiana",2019,2549,1445,56.68889760690467
18097320902,"Census Tract 3209.02, Marion County, Indiana",2019,2498,806,32.2658126501201
18097321600,"Census Tract 3216, Marion County, Indiana",2019,3760,1720,45.744680851063826
18097321900,"Census Tract 3219, Marion County, Indiana",2019,1967,1518,77.1733604473818
18097322000,"Census Tract 3220, Marion County, Indiana",2019,2120,875,41.27358490566038
18097322700,"Census Tract 3227, Marion County, Indiana",2019,1535,451,29.381107491856678
18097340102,"Census Tract 3401.02, Marion County, Indiana",2019,2450,555,22.653061224489797
18097341000,"Census Tract 3410, Marion County, Indiana",2019,1242,464,37.35909822866345
18097351000,"Census Tract 3510, Marion County, Indiana",2019,1518,439,28.919631093544137
18097354700,"Census Tract 3547, Marion County, Indiana",2019,967,179,18.510858324715617
18097355700,"Census Tract 3557, Marion County, Indiana",2019,1484,67,4.514824797843666
18097357400,"Census Tract 3574, Marion County, Indiana",2019,2946,67,2.2742701968771217
18097357800,"Census Tract 3578, Marion County, Indiana",2019,1372,329,23.979591836734695
18097358100,"Census Tract 3581, Marion County, Indiana",2019,1831,185,10.103768432550519
18097360404,"Census Tract 3604.04, Marion County, Indiana",2019,4137,339,8.194343727338651
18097380502,"Census Tract 3805.02, Marion County, Indiana",2019,1973,280,14.19158641662443
18097380800,"Census Tract 3808, Marion County, Indiana",2019,2049,164,8.003904343582235
18097380901,"Census Tract 3809.01, Marion County, Indiana",2019,3405,880,25.844346549192363
18097381101,"Census Tract 3811.01, Marion County, Indiana",2019,3908,1874,47.952917093142275
18097381102,"Census Tract 3811.02, Marion County, Indiana",2019,4538,1476,32.52534156015866
18097381204,"Census Tract 3812.04, Marion County, Indiana",2019,2458,564,22.945484133441823
18097390300,"Census Tract 3903, Marion County, Indiana",2019,3941,1355,34.38213651357523
18097310106,"Census Tract 3101.06, Marion County, Indiana",2019,2872,1059,36.873259052924794
18097320108,"Census Tract 3201.08, Marion County, Indiana",2019,3503,1214,34.65600913502712
18097320202,"Census Tract 3202.02, Marion County, Indiana",2019,3546,2449,69.06373378454597
18097320301,"Census Tract 3203.01, Marion County, Indiana",2019,2764,1804,65.26772793053546
18097320700,"Census Tract 3207, Marion County, Indiana",2019,1511,1065,70.48312375909994
18097310111,"Census Tract 3101.11, Marion County, Indiana",2019,2762,942,34.10572049239681
18097310204,"Census Tract 3102.04, Marion County, Indiana",2019,3572,1128,31.57894736842105
18097310310,"Census Tract 3103.10, Marion County, Indiana",2019,3134,1057,33.72686662412253
18097310203,"Census Tract 3102.03, Marion County, Indiana",2019,3952,1279,32.36336032388664
18097310309,"Census Tract 3103.09, Marion County, Indiana",2019,2197,505,22.985889849795175
18097310311,"Census Tract 3103.11, Marion County, Indiana",2019,4002,1610,40.229885057471265
18097310312,"Census Tract 3103.12, Marion County, Indiana",2019,4381,1244,28.395343528874687
18097330108,"Census Tract 3301.08, Marion County, Indiana",2019,2855,1915,67.07530647985989
18097330109,"Census Tract 3301.09, Marion County, Indiana",2019,3698,2374,64.19686316928069
18097330206,"Census Tract 3302.06, Marion County, Indiana",2019,3318,1768,53.28511151295962
18097330209,"Census Tract 3302.09, Marion County, Indiana",2019,6570,2536,38.599695585996955
18097330208,"Census Tract 3302.08, Marion County, Indiana",2019,2118,1208,57.034938621340885
18097330803,"Census Tract 3308.03, Marion County, Indiana",2019,1771,164,9.260304912478826
18097330804,"Census Tract 3308.04, Marion County, Indiana",2019,1748,184,10.526315789473685
18097330805,"Census Tract 3308.05, Marion County, Indiana",2019,1602,139,8.67665418227216
18097330806,"Census Tract 3308.06, Marion County, Indiana",2019,2483,283,11.39750302053967
18097340109,"Census Tract 3401.09, Marion County, Indiana",2019,753,218,28.95086321381142
18097340110,"Census Tract 3401.10, Marion County, Indiana",2019,3077,548,17.809554761130972
18097342600,"Census Tract 3426, Marion County, Indiana",2019,2145,43,2.0046620046620047
18097354200,"Census Tract 3542, Marion County, Indiana",2019,6817,4115,60.36379639137451
18097354500,"Census Tract 3545, Marion County, Indiana",2019,1530,496,32.41830065359477
18097357300,"Census Tract 3573, Marion County, Indiana",2019,1340,87,6.492537313432836
18097360405,"Census Tract 3604.05, Marion County, Indiana",2019,3916,1086,27.73237997957099
18097310104,"Census Tract 3101.04, Marion County, Indiana",2020,2451,1505,61.40350877192982
18097310105,"Census Tract 3101.05, Marion County, Indiana",2020,2696,992,36.795252225519285
18097310106,"Census Tract 3101.06, Marion County, Indiana",2020,2934,1320,44.989775051124745
18097310108,"Census Tract 3101.08, Marion County, Indiana",2020,2941,2051,69.73818429105746
18097310110,"Census Tract 3101.10, Marion County, Indiana",2020,1821,932,51.18066996155958
18097310111,"Census Tract 3101.11, Marion County, Indiana",2020,2387,772,32.341851696690405
18097310112,"Census Tract 3101.12, Marion County, Indiana",2020,5087,3242,63.731079221545116
18097310113,"Census Tract 3101.13, Marion County, Indiana",2020,653,364,55.742725880551305
18097310201,"Census Tract 3102.01, Marion County, Indiana",2020,2680,1083,40.41044776119403
18097310203,"Census Tract 3102.03, Marion County, Indiana",2020,3603,1145,31.779072994726615
18097310204,"Census Tract 3102.04, Marion County, Indiana",2020,3432,997,29.05011655011655
18097310305,"Census Tract 3103.05, Marion County, Indiana",2020,3204,856,26.716604244694132
18097310306,"Census Tract 3103.06, Marion County, Indiana",2020,3974,705,17.74031202818319
18097310308,"Census Tract 3103.08, Marion County, Indiana",2020,2025,709,35.01234567901235
18097310309,"Census Tract 3103.09, Marion County, Indiana",2020,2097,436,20.79160705770148
18097310310,"Census Tract 3103.10, Marion County, Indiana",2020,3563,1250,35.08279539713725
18097310311,"Census Tract 3103.11, Marion County, Indiana",2020,4138,2053,49.61333977767037
18097310312,"Census Tract 3103.12, Marion County, Indiana",2020,3800,1125,29.605263157894736
18097320105,"Census Tract 3201.05, Marion County, Indiana",2020,2912,1569,53.880494505494504
18097320106,"Census Tract 3201.06, Marion County, Indiana",2020,2246,890,39.6260017809439
18097320107,"Census Tract 3201.07, Marion County, Indiana",2020,1604,1106,68.95261845386534
18097320108,"Census Tract 3201.08, Marion County, Indiana",2020,3298,1355,41.085506367495455
18097320109,"Census Tract 3201.09, Marion County, Indiana",2020,2185,1256,57.48283752860412
18097320202,"Census Tract 3202.02, Marion County, Indiana",2020,4106,3090,75.25572333170969
18097320203,"Census Tract 3202.03, Marion County, Indiana",2020,2176,1097,50.41360294117647
18097320205,"Census Tract 3202.05, Marion County, Indiana",2020,1732,1077,62.1824480369515
18097320206,"Census Tract 3202.06, Marion County, Indiana",2020,2192,356,16.240875912408757
18097320301,"Census Tract 3203.01, Marion County, Indiana",2020,2811,1802,64.10530060476698
18097320303,"Census Tract 3203.03, Marion County, Indiana",2020,2301,1233,53.58539765319426
18097320305,"Census Tract 3203.05, Marion County, Indiana",2020,1902,1317,69.2429022082019
18097320306,"Census Tract 3203.06, Marion County, Indiana",2020,3095,2170,70.11308562197092
18097320400,"Census Tract 3204, Marion County, Indiana",2020,2239,945,42.206342117016526
18097320500,"Census Tract 3205, Marion County, Indiana",2020,2263,1340,59.21343349536014
18097320600,"Census Tract 3206, Marion County, Indiana",2020,1860,897,48.225806451612904
18097320700,"Census Tract 3207, Marion County, Indiana",2020,1527,1218,79.76424361493123
18097320800,"Census Tract 3208, Marion County, Indiana",2020,2174,1646,75.71297148114076
18097320901,"Census Tract 3209.01, Marion County, Indiana",2020,4634,2707,58.416055243849804
18097320902,"Census Tract 3209.02, Marion County, Indiana",2020,2484,817,32.890499194847024
18097320903,"Census Tract 3209.03, Marion County, Indiana",2020,3057,615,20.11776251226693
18097321001,"Census Tract 3210.01, Marion County, Indiana",2020,1945,511,26.272493573264782
18097321002,"Census Tract 3210.02, Marion County, Indiana",2020,3253,1869,57.45465723947126
18097321100,"Census Tract 3211, Marion County, Indiana",2020,2736,1353,49.45175438596491
18097321200,"Census Tract 3212, Marion County, Indiana",2020,3527,2689,76.24043096115679
18097321300,"Census Tract 3213, Marion County, Indiana",2020,2061,1544,74.91508976225134
18097321400,"Census Tract 3214, Marion County, Indiana",2020,4059,2458,60.55678738605568
18097321600,"Census Tract 3216, Marion County, Indiana",2020,3910,1600,40.92071611253197
18097321700,"Census Tract 3217, Marion County, Indiana",2020,3352,2127,63.45465393794749
18097321800,"Census Tract 3218, Marion County, Indiana",2020,2486,1938,77.95655671761867
18097321900,"Census Tract 3219, Marion County, Indiana",2020,1961,1593,81.23406425293217
18097322000,"Census Tract 3220, Marion County, Indiana",2020,2236,897,40.116279069767444
18097322100,"Census Tract 3221, Marion County, Indiana",2020,1878,887,47.23109691160809
18097322200,"Census Tract 3222, Marion County, Indiana",2020,1550,866,55.87096774193548
18097322300,"Census Tract 3223, Marion County, Indiana",2020,1717,1245,72.51019219569015
18097322400,"Census Tract 3224, Marion County, Indiana",2020,1954,1044,53.428863868986696
18097322500,"Census Tract 3225, Marion County, Indiana",2020,1094,232,21.206581352833638
18097322601,"Census Tract 3226.01, Marion County, Indiana",2020,1090,36,3.302752293577982
18097322602,"Census Tract 3226.02, Marion County, Indiana",2020,1423,534,37.52635277582572
18097322700,"Census Tract 3227, Marion County, Indiana",2020,1379,346,25.090645395213922
18097330103,"Census Tract 3301.03, Marion County, Indiana",2020,3436,1871,54.45285215366705
18097330105,"Census Tract 3301.05, Marion County, Indiana",2020,3595,1332,37.05146036161335
18097330106,"Census Tract 3301.06, Marion County, Indiana",2020,3082,935,30.337443218689163
18097330107,"Census Tract 3301.07, Marion County, Indiana",2020,4231,2408,56.91325927676672
18097330108,"Census Tract 3301.08, Marion County, Indiana",2020,3123,2262,72.43035542747359
18097330109,"Census Tract 3301.09, Marion County, Indiana",2020,3704,2144,57.88336933045356
18097330203,"Census Tract 3302.03, Marion County, Indiana",2020,3898,2952,75.73114417650076
18097330204,"Census Tract 3302.04, Marion County, Indiana",2020,4759,2693,56.58751838621559
18097330206,"Census Tract 3302.06, Marion County, Indiana",2020,3328,1683,50.57091346153846
18097330208,"Census Tract 3302.08, Marion County, Indiana",2020,2083,1197,57.465194431108976
18097330210,"Census Tract 3302.10, Marion County, Indiana",2020,3822,1069,27.969649398220827
18097330211,"Census Tract 3302.11, Marion County, Indiana",2020,2906,162,5.574673090158293
18097330212,"Census Tract 3302.12, Marion County, Indiana",2020,3112,867,27.859897172236504
18097330213,"Census Tract 3302.13, Marion County, Indiana",2020,3066,1420,46.31441617742988
18097330401,"Census Tract 3304.01, Marion County, Indiana",2020,4237,2509,59.21642671701676
18097330500,"Census Tract 3305, Marion County, Indiana",2020,4348,1496,34.4066237350506
18097330600,"Census Tract 3306, Marion County, Indiana",2020,4004,591,14.76023976023976
18097330701,"Census Tract 3307.01, Marion County, Indiana",2020,1456,254,17.445054945054945
18097330702,"Census Tract 3307.02, Marion County, Indiana",2020,2454,121,4.9307253463732685
18097330803,"Census Tract 3308.03, Marion County, Indiana",2020,1972,127,6.440162271805274
18097330804,"Census Tract 3308.04, Marion County, Indiana",2020,2142,219,10.224089635854341
18097330805,"Census Tract 3308.05, Marion County, Indiana",2020,1471,200,13.596193065941536
18097330806,"Census Tract 3308.06, Marion County, Indiana",2020,2505,276,11.017964071856287
18097330900,"Census Tract 3309, Marion County, Indiana",2020,3772,558,14.7932131495228
18097331000,"Census Tract 3310, Marion County, Indiana",2020,2724,294,10.79295154185022
18097340101,"Census Tract 3401.01, Marion County, Indiana",2020,3399,708,20.82965578111209
18097340102,"Census Tract 3401.02, Marion County, Indiana",2020,2412,631,26.160862354892206
18097340108,"Census Tract 3401.08, Marion County, Indiana",2020,1508,233,15.450928381962864
18097340111,"Census Tract 3401.11, Marion County, Indiana",2020,2259,589,26.073483842408145
18097340112,"Census Tract 3401.12, Marion County, Indiana",2020,2984,858,28.753351206434317
18097340113,"Census Tract 3401.13, Marion County, Indiana",2020,2798,412,14.724803431022158
18097340114,"Census Tract 3401.14, Marion County, Indiana",2020,2694,839,31.143281365998515
18097340115,"Census Tract 3401.15, Marion County, Indiana",2020,3938,699,17.750126968004064
18097340201,"Census Tract 3402.01, Marion County, Indiana",2020,1988,284,14.285714285714286
18097340202,"Census Tract 3402.02, Marion County, Indiana",2020,2741,757,27.617657789128057
18097340301,"Census Tract 3403.01, Marion County, Indiana",2020,2348,260,11.073253833049403
18097340302,"Census Tract 3403.02, Marion County, Indiana",2020,2866,171,5.966503838101884
18097340400,"Census Tract 3404, Marion County, Indiana",2020,2237,218,9.745194456861869
18097340500,"Census Tract 3405, Marion County, Indiana",2020,2974,479,16.106254203093478
18097340600,"Census Tract 3406, Marion County, Indiana",2020,3351,365,10.892270963891376
18097340700,"Census Tract 3407, Marion County, Indiana",2020,2856,78,2.73109243697479
18097340800,"Census Tract 3408, Marion County, Indiana",2020,1170,299,25.555555555555557
18097340901,"Census Tract 3409.01, Marion County, Indiana",2020,2515,783,31.13320079522863
18097340903,"Census Tract 3409.03, Marion County, Indiana",2020,1133,427,37.68755516328332
18097340904,"Census Tract 3409.04, Marion County, Indiana",2020,3075,1158,37.65853658536585
18097341000,"Census Tract 3410, Marion County, Indiana",2020,1177,454,38.57264231096007
18097341100,"Census Tract 3411, Marion County, Indiana",2020,1515,111,7.326732673267327
18097341200,"Census Tract 3412, Marion County, Indiana",2020,1526,176,11.533420707732635
18097341600,"Census Tract 3416, Marion County, Indiana",2020,1115,32,2.8699551569506725
18097341701,"Census Tract 3417.01, Marion County, Indiana",2020,1522,31,2.0367936925098555
18097341702,"Census Tract 3417.02, Marion County, Indiana",2020,1475,215,14.576271186440678
18097341902,"Census Tract 3419.02, Marion County, Indiana",2020,2647,574,21.68492633169626
18097341903,"Census Tract 3419.03, Marion County, Indiana",2020,3835,615,16.03650586701434
18097341904,"Census Tract 3419.04, Marion County, Indiana",2020,1178,294,24.95755517826825
18097342000,"Census Tract 3420, Marion County, Indiana",2020,4014,918,22.869955156950674
18097342101,"Census Tract 3421.01, Marion County, Indiana",2020,3503,527,15.044247787610619
18097342200,"Census Tract 3422, Marion County, Indiana",2020,3275,402,12.274809160305344
18097342300,"Census Tract 3423, Marion County, Indiana",2020,4050,227,5.604938271604938
18097342400,"Census Tract 3424, Marion County, Indiana",2020,1220,69,5.655737704918033
18097342500,"Census Tract 3425, Marion County, Indiana",2020,2814,204,7.249466950959488
18097342600,"Census Tract 3426, Marion County, Indiana",2020,2395,40,1.6701461377870563
18097350100,"Census Tract 3501, Marion County, Indiana",2020,847,187,22.07792207792208
18097350300,"Census Tract 3503, Marion County, Indiana",2020,1704,242,14.2018779342723
18097350400,"Census Tract 3504, Marion County, Indiana",2020,1767,539,30.50367855121675
18097350500,"Census Tract 3505, Marion County, Indiana",2020,1481,89,6.009453072248481
18097350600,"Census Tract 3506, Marion County, Indiana",2020,3857,238,6.170598911070781
18097350700,"Census Tract 3507, Marion County, Indiana",2020,1156,78,6.747404844290657
18097350800,"Census Tract 3508, Marion County, Indiana",2020,965,101,10.466321243523316
18097350900,"Census Tract 3509, Marion County, Indiana",2020,991,476,48.03229061553986
18097351000,"Census Tract 3510, Marion County, Indiana",2020,1579,493,31.22229259024699
18097351200,"Census Tract 3512, Marion County, Indiana",2020,1611,148,9.186840471756673
18097351500,"Census Tract 3515, Marion County, Indiana",2020,1248,457,36.618589743589745
18097351600,"Census Tract 3516, Marion County, Indiana",2020,1811,1253,69.18829376035339
18097351700,"Census Tract 3517, Marion County, Indiana",2020,1779,998,56.09893198426082
18097351900,"Census Tract 3519, Marion County, Indiana",2020,1784,175,9.809417040358744
18097352100,"Census Tract 3521, Marion County, Indiana",2020,1237,86,6.952303961196443
18097352300,"Census Tract 3523, Marion County, Indiana",2020,907,103,11.3561190738699
18097352400,"Census Tract 3524, Marion County, Indiana",2020,1865,271,14.53083109919571
18097352500,"Census Tract 3525, Marion County, Indiana",2020,2306,587,25.455333911535124
18097352600,"Census Tract 3526, Marion County, Indiana",2020,2190,279,12.73972602739726
18097352700,"Census Tract 3527, Marion County, Indiana",2020,1442,324,22.46879334257975
18097352800,"Census Tract 3528, Marion County, Indiana",2020,894,160,17.89709172259508
18097353300,"Census Tract 3533, Marion County, Indiana",2020,1738,910,52.3590333716916
18097353500,"Census Tract 3535, Marion County, Indiana",2020,1340,792,59.1044776119403
18097353600,"Census Tract 3536, Marion County, Indiana",2020,1692,430,25.41371158392435
18097354201,"Census Tract 3542.01, Marion County, Indiana",2020,4314,2343,54.3115438108484
18097354202,"Census Tract 3542.02, Marion County, Indiana",2020,2928,1959,66.90573770491804
18097354400,"Census Tract 3544, Marion County, Indiana",2020,1323,703,53.13681027966742
18097354500,"Census Tract 3545, Marion County, Indiana",2020,1711,538,31.443600233781414
18097354700,"Census Tract 3547, Marion County, Indiana",2020,1005,231,22.98507462686567
18097354800,"Census Tract 3548, Marion County, Indiana",2020,1153,137,11.882046834345186
18097354900,"Census Tract 3549, Marion County, Indiana",2020,1914,138,7.210031347962382
18097355000,"Census Tract 3550, Marion County, Indiana",2020,1447,141,9.744298548721492
18097355100,"Census Tract 3551, Marion County, Indiana",2020,1262,126,9.984152139461173
18097355300,"Census Tract 3553, Marion County, Indiana",2020,1587,332,20.91997479521109
18097355400,"Census Tract 3554, Marion County, Indiana",2020,2167,372,17.166589755422244
18097355500,"Census Tract 3555, Marion County, Indiana",2020,3007,382,12.703691386764216
18097355600,"Census Tract 3556, Marion County, Indiana",2020,1405,136,9.679715302491104
18097355700,"Census Tract 3557, Marion County, Indiana",2020,1309,34,2.5974025974025974
18097355900,"Census Tract 3559, Marion County, Indiana",2020,1474,680,46.13297150610583
18097356200,"Census Tract 3562, Marion County, Indiana",2020,3390,1062,31.327433628318584
18097356400,"Census Tract 3564, Marion County, Indiana",2020,2254,382,16.94764862466726
18097356900,"Census Tract 3569, Marion County, Indiana",2020,1430,413,28.88111888111888
18097357000,"Census Tract 3570, Marion County, Indiana",2020,1541,299,19.402985074626866
18097357100,"Census Tract 3571, Marion County, Indiana",2020,1615,636,39.38080495356037
18097357200,"Census Tract 3572, Marion County, Indiana",2020,1528,288,18.848167539267017
18097357300,"Census Tract 3573, Marion County, Indiana",2020,1274,64,5.023547880690738
18097357400,"Census Tract 3574, Marion County, Indiana",2020,2827,149,5.270604881499823
18097357500,"Census Tract 3575, Marion County, Indiana",2020,2524,614,24.326465927099843
18097357601,"Census Tract 3576.01, Marion County, Indiana",2020,3564,110,3.0864197530864197
18097357602,"Census Tract 3576.02, Marion County, Indiana",2020,882,251,28.458049886621314
18097357800,"Census Tract 3578, Marion County, Indiana",2020,1307,311,23.79495026778883
18097357900,"Census Tract 3579, Marion County, Indiana",2020,2453,647,26.375866286180187
18097358000,"Census Tract 3580, Marion County, Indiana",2020,814,135,16.584766584766584
18097358100,"Census Tract 3581, Marion County, Indiana",2020,1930,310,16.06217616580311
18097360101,"Census Tract 3601.01, Marion County, Indiana",2020,1533,141,9.197651663405088
18097360102,"Census Tract 3601.02, Marion County, Indiana",2020,1565,73,4.664536741214057
18097360201,"Census Tract 3602.01, Marion County, Indiana",2020,2696,186,6.899109792284866
18097360202,"Census Tract 3602.02, Marion County, Indiana",2020,1785,174,9.747899159663865
18097360301,"Census Tract 3603.01, Marion County, Indiana",2020,2169,217,10.004610419548179
18097360302,"Census Tract 3603.02, Marion County, Indiana",2020,1799,72,4.002223457476376
18097360401,"Census Tract 3604.01, Marion County, Indiana",2020,4649,887,19.07937190793719
18097360402,"Census Tract 3604.02, Marion County, Indiana",2020,1466,212,14.461118690313779
18097360405,"Census Tract 3604.05, Marion County, Indiana",2020,4103,1175,28.637582256885207
18097360406,"Census Tract 3604.06, Marion County, Indiana",2020,2057,229,11.132717549829849
18097360407,"Census Tract 3604.07, Marion County, Indiana",2020,1863,114,6.119162640901771
18097360501,"Census Tract 3605.01, Marion County, Indiana",2020,4000,784,19.6
18097360502,"Census Tract 3605.02, Marion County, Indiana",2020,3607,619,17.161075686165788
18097360601,"Census Tract 3606.01, Marion County, Indiana",2020,3502,904,25.81382067390063
18097360602,"Census Tract 3606.02, Marion County, Indiana",2020,4222,501,11.86641402179062
18097360700,"Census Tract 3607, Marion County, Indiana",2020,1642,800,48.721071863580995
18097360800,"Census Tract 3608, Marion County, Indiana",2020,1561,263,16.848174247277385
18097360900,"Census Tract 3609, Marion County, Indiana",2020,3724,817,21.93877551020408
18097361000,"Census Tract 3610, Marion County, Indiana",2020,1824,1122,61.51315789473684
18097361100,"Census Tract 3611, Marion County, Indiana",2020,2458,1223,49.75589910496338
18097361200,"Census Tract 3612, Marion County, Indiana",2020,2270,553,24.36123348017621
18097361300,"Census Tract 3613, Marion County, Indiana",2020,1624,158,9.729064039408867
18097361401,"Census Tract 3614.01, Marion County, Indiana",2020,3582,962,26.856504745951984
18097361402,"Census Tract 3614.02, Marion County, Indiana",2020,4026,522,12.965722801788376
18097361601,"Census Tract 3616.01, Marion County, Indiana",2020,4134,1507,36.45379777455249
18097361602,"Census Tract 3616.02, Marion County, Indiana",2020,2373,880,37.08386009270965
18097370201,"Census Tract 3702.01, Marion County, Indiana",2020,2297,265,11.536787113626469
18097370203,"Census Tract 3702.03, Marion County, Indiana",2020,2079,428,20.586820586820586
18097370204,"Census Tract 3702.04, Marion County, Indiana",2020,2256,143,6.338652482269503
18097370303,"Census Tract 3703.03, Marion County, Indiana",2020,4317,967,22.399814686124625
18097370304,"Census Tract 3703.04, Marion County, Indiana",2020,2200,835,37.95454545454545
18097370305,"Census Tract 3703.05, Marion County, Indiana",2020,2287,360,15.741145605596852
18097370306,"Census Tract 3703.06, Marion County, Indiana",2020,3606,621,17.221297836938437
18097380101,"Census Tract 3801.01, Marion County, Indiana",2020,4674,1727,36.94908001711596
18097380102,"Census Tract 3801.02, Marion County, Indiana",2020,2240,552,24.642857142857142
18097380103,"Census Tract 3801.03, Marion County, Indiana",2020,5672,2319,40.885049365303246
18097380200,"Census Tract 3802, Marion County, Indiana",2020,2200,357,16.227272727272727
18097380301,"Census Tract 3803.01, Marion County, Indiana",2020,1228,114,9.283387622149837
18097380302,"Census Tract 3803.02, Marion County, Indiana",2020,1100,38,3.4545454545454546
18097380402,"Census Tract 3804.02, Marion County, Indiana",2020,3191,606,18.990911939830774
18097380403,"Census Tract 3804.03, Marion County, Indiana",2020,2784,404,14.511494252873563
18097380404,"Census Tract 3804.04, Marion County, Indiana",2020,2657,501,18.8558524651863
18097380501,"Census Tract 3805.01, Marion County, Indiana",2020,1516,180,11.87335092348285
18097380502,"Census Tract 3805.02, Marion County, Indiana",2020,1957,409,20.899335717935617
18097380600,"Census Tract 3806, Marion County, Indiana",2020,3624,631,17.41169977924945
18097380700,"Census Tract 3807, Marion County, Indiana",2020,3947,994,25.18368381048898
18097380800,"Census Tract 3808, Marion County, Indiana",2020,2222,150,6.750675067506751
18097380901,"Census Tract 3809.01, Marion County, Indiana",2020,3410,764,22.40469208211144
18097380902,"Census Tract 3809.02, Marion County, Indiana",2020,4322,2091,48.3803794539565
18097381002,"Census Tract 3810.02, Marion County, Indiana",2020,2146,921,42.9170549860205
18097381003,"Census Tract 3810.03, Marion County, Indiana",2020,2168,445,20.525830258302584
18097381004,"Census Tract 3810.04, Marion County, Indiana",2020,2059,323,15.687226809130646
18097381101,"Census Tract 3811.01, Marion County, Indiana",2020,3901,1898,48.65419123301717
18097381102,"Census Tract 3811.02, Marion County, Indiana",2020,4661,1459,31.302295644711435
18097381203,"Census Tract 3812.03, Marion County, Indiana",2020,1841,181,9.831613253666486
18097381204,"Census Tract 3812.04, Marion County, Indiana",2020,2463,554,22.49289484368656
18097381205,"Census Tract 3812.05, Marion County, Indiana",2020,4000,562,14.05
18097381206,"Census Tract 3812.06, Marion County, Indiana",2020,2959,1066,36.0256843528219
18097381207,"Census Tract 3812.07, Marion County, Indiana",2020,2467,888,35.99513579246048
18097390102,"Census Tract 3901.02, Marion County, Indiana",2020,3233,615,19.02257964738633
18097390103,"Census Tract 3901.03, Marion County, Indiana",2020,2103,717,34.0941512125535
18097390104,"Census Tract 3901.04, Marion County, Indiana",2020,3732,1091,29.233654876741692
18097390200,"Census Tract 3902, Marion County, Indiana",2020,3069,1051,34.245682632779406
18097390300,"Census Tract 3903, Marion County, Indiana",2020,3887,1252,32.209930537689736
18097390405,"Census Tract 3904.05, Marion County, Indiana",2020,2773,1413,50.95564370717634
18097390406,"Census Tract 3904.06, Marion County, Indiana",2020,3321,1441,43.390545016561276
18097390407,"Census Tract 3904.07, Marion County, Indiana",2020,3704,2082,56.20950323974082
18097390408,"Census Tract 3904.08, Marion County, Indiana",2020,2995,1282,42.80467445742905
18097390409,"Census Tract 3904.09, Marion County, Indiana",2020,4189,2207,52.6856051563619
18097390410,"Census Tract 3904.10, Marion County, Indiana",2020,1137,534,46.96569920844327
18097390411,"Census Tract 3904.11, Marion County, Indiana",2020,2539,482,18.983851910200865
18097390500,"Census Tract 3905, Marion County, Indiana",2020,1505,177,11.76079734219269
18097390601,"Census Tract 3906.01, Marion County, Indiana",2020,1325,893,67.39622641509433
18097390602,"Census Tract 3906.02, Marion County, Indiana",2020,2475,1153,46.58585858585859
18097390700,"Census Tract 3907, Marion County, Indiana",2020,1873,191,10.197544046983449
18097390801,"Census Tract 3908.01, Marion County, Indiana",2020,0,0,NA
18097390802,"Census Tract 3908.02, Marion County, Indiana",2020,2494,304,12.18925421010425
18097390900,"Census Tract 3909, Marion County, Indiana",2020,2286,1348,58.967629046369204
18097391001,"Census Tract 3910.01, Marion County, Indiana",2020,713,613,85.97475455820476
18097391002,"Census Tract 3910.02, Marion County, Indiana",2020,3776,3210,85.01059322033899
