GEOID,NAME,year,total_pop,white_pop,percent_white
18097358100,"Census Tract 3581, Marion County, Indiana",2019,2819,2069,73.39482085846045
18097360404,"Census Tract 3604.04, Marion County, Indiana",2019,7443,1379,18.527475480317076
18097380502,"Census Tract 3805.02, Marion County, Indiana",2019,3800,2570,67.63157894736842
18097380800,"Census Tract 3808, Marion County, Indiana",2019,2719,2473,90.95255608679662
18097380901,"Census Tract 3809.01, Marion County, Indiana",2019,4926,4116,83.55663824604142
18097381101,"Census Tract 3811.01, Marion County, Indiana",2019,5597,4432,79.18527782740755
18097381102,"Census Tract 3811.02, Marion County, Indiana",2019,6412,4384,68.37180286961946
18097381204,"Census Tract 3812.04, Marion County, Indiana",2019,3014,2157,71.56602521566025
18097390300,"Census Tract 3903, Marion County, Indiana",2019,5855,5489,93.74893253629376
18097310106,"Census Tract 3101.06, Marion County, Indiana",2019,4184,1627,38.88623326959847
18097320108,"Census Tract 3201.08, Marion County, Indiana",2019,5642,2075,36.777738390641616
18097320202,"Census Tract 3202.02, Marion County, Indiana",2019,4548,4097,90.08355321020228
18097320301,"Census Tract 3203.01, Marion County, Indiana",2019,3264,2967,90.90073529411765
18097320700,"Census Tract 3207, Marion County, Indiana",2019,2004,1892,94.41117764471058
18097310111,"Census Tract 3101.11, Marion County, Indiana",2019,3965,1226,30.920554854981084
18097310204,"Census Tract 3102.04, Marion County, Indiana",2019,5830,1003,17.2041166380789
18097310310,"Census Tract 3103.10, Marion County, Indiana",2019,5056,1457,28.817246835443036
18097310203,"Census Tract 3102.03, Marion County, Indiana",2019,5611,1729,30.81447157369453
18097310309,"Census Tract 3103.09, Marion County, Indiana",2019,3837,642,16.73182173573104
18097310311,"Census Tract 3103.11, Marion County, Indiana",2019,6477,1568,24.20873861355566
18097310312,"Census Tract 3103.12, Marion County, Indiana",2019,7215,1178,16.327096327096328
18097330108,"Census Tract 3301.08, Marion County, Indiana",2019,3878,3388,87.36462093862816
18097330109,"Census Tract 3301.09, Marion County, Indiana",2019,4851,4209,86.76561533704391
18097330206,"Census Tract 3302.06, Marion County, Indiana",2019,5154,3698,71.75009701202949
18097330209,"Census Tract 3302.09, Marion County, Indiana",2019,9533,5512,57.820203503619005
18097330208,"Census Tract 3302.08, Marion County, Indiana",2019,2904,2289,78.82231404958678
18097330803,"Census Tract 3308.03, Marion County, Indiana",2019,3816,911,23.87316561844864
18097330804,"Census Tract 3308.04, Marion County, Indiana",2019,3072,664,21.614583333333332
18097330805,"Census Tract 3308.05, Marion County, Indiana",2019,2493,820,32.89209787404733
18097330806,"Census Tract 3308.06, Marion County, Indiana",2019,4130,921,22.300242130750604
18097340109,"Census Tract 3401.09, Marion County, Indiana",2019,1196,374,31.270903010033443
18097340110,"Census Tract 3401.10, Marion County, Indiana",2019,4816,990,20.556478405315616
18097342600,"Census Tract 3426, Marion County, Indiana",2019,3756,1791,47.68370607028754
18097354200,"Census Tract 3542, Marion County, Indiana",2019,7882,4877,61.87515858919056
18097354500,"Census Tract 3545, Marion County, Indiana",2019,2095,1516,72.36276849642005
18097357300,"Census Tract 3573, Marion County, Indiana",2019,2137,1226,57.37014506317267
18097360405,"Census Tract 3604.05, Marion County, Indiana",2019,6236,1669,26.763951250801796
18097310104,"Census Tract 3101.04, Marion County, Indiana",2020,3025,2476,81.85123966942149
18097310105,"Census Tract 3101.05, Marion County, Indiana",2020,3911,2087,53.36231142930197
18097310106,"Census Tract 3101.06, Marion County, Indiana",2020,4256,1630,38.29887218045113
18097310108,"Census Tract 3101.08, Marion County, Indiana",2020,3725,2800,75.16778523489933
18097310110,"Census Tract 3101.10, Marion County, Indiana",2020,2694,1257,46.65924276169265
18097310111,"Census Tract 3101.11, Marion County, Indiana",2020,3463,1004,28.9922032919434
18097310112,"Census Tract 3101.12, Marion County, Indiana",2020,7242,4655,64.27782380557856
18097310113,"Census Tract 3101.13, Marion County, Indiana",2020,922,641,69.5227765726681
18097310201,"Census Tract 3102.01, Marion County, Indiana",2020,4261,1580,37.08049753578972
18097310203,"Census Tract 3102.03, Marion County, Indiana",2020,5181,1513,29.202856591391622
18097310204,"Census Tract 3102.04, Marion County, Indiana",2020,5765,847,14.692107545533391
18097310305,"Census Tract 3103.05, Marion County, Indiana",2020,5040,745,14.781746031746032
18097310306,"Census Tract 3103.06, Marion County, Indiana",2020,7431,439,5.907684026375993
18097310308,"Census Tract 3103.08, Marion County, Indiana",2020,3244,563,17.355117139334155
18097310309,"Census Tract 3103.09, Marion County, Indiana",2020,3681,651,17.685411572942137
18097310310,"Census Tract 3103.10, Marion County, Indiana",2020,5540,1494,26.967509025270758
18097310311,"Census Tract 3103.11, Marion County, Indiana",2020,6823,1453,21.295617763447165
18097310312,"Census Tract 3103.12, Marion County, Indiana",2020,6664,889,13.340336134453782
18097320105,"Census Tract 3201.05, Marion County, Indiana",2020,4027,2373,58.92724112242364
18097320106,"Census Tract 3201.06, Marion County, Indiana",2020,3707,1446,39.00728351766927
18097320107,"Census Tract 3201.07, Marion County, Indiana",2020,2169,1856,85.56938681420009
18097320108,"Census Tract 3201.08, Marion County, Indiana",2020,5080,1886,37.125984251968504
18097320109,"Census Tract 3201.09, Marion County, Indiana",2020,2533,1906,75.24674299249901
18097320202,"Census Tract 3202.02, Marion County, Indiana",2020,5100,4552,89.25490196078431
18097320203,"Census Tract 3202.03, Marion County, Indiana",2020,2569,1879,73.14130011677696
18097320205,"Census Tract 3202.05, Marion County, Indiana",2020,2135,1389,65.05854800936768
18097320206,"Census Tract 3202.06, Marion County, Indiana",2020,3375,1367,40.50370370370371
18097320301,"Census Tract 3203.01, Marion County, Indiana",2020,3618,3292,90.98949695964622
18097320303,"Census Tract 3203.03, Marion County, Indiana",2020,3214,1763,54.85376477909148
18097320305,"Census Tract 3203.05, Marion County, Indiana",2020,2845,2687,94.4463971880492
18097320306,"Census Tract 3203.06, Marion County, Indiana",2020,4112,3282,79.81517509727627
18097320400,"Census Tract 3204, Marion County, Indiana",2020,2965,1670,56.323777403035415
18097320500,"Census Tract 3205, Marion County, Indiana",2020,3273,2223,67.91934005499542
18097320600,"Census Tract 3206, Marion County, Indiana",2020,2339,1930,82.51389482684908
18097320700,"Census Tract 3207, Marion County, Indiana",2020,2032,1919,94.43897637795276
18097320800,"Census Tract 3208, Marion County, Indiana",2020,2969,2724,91.74806332098349
18097320901,"Census Tract 3209.01, Marion County, Indiana",2020,6607,4251,64.34085061298623
18097320902,"Census Tract 3209.02, Marion County, Indiana",2020,3840,1115,29.036458333333332
18097320903,"Census Tract 3209.03, Marion County, Indiana",2020,6220,898,14.437299035369774
18097321001,"Census Tract 3210.01, Marion County, Indiana",2020,3087,1343,43.505021056041464
18097321002,"Census Tract 3210.02, Marion County, Indiana",2020,5224,2818,53.94333843797856
18097321100,"Census Tract 3211, Marion County, Indiana",2020,3579,2072,57.89326627549595
18097321200,"Census Tract 3212, Marion County, Indiana",2020,4987,4624,92.72107479446561
18097321300,"Census Tract 3213, Marion County, Indiana",2020,2770,2348,84.7653429602888
18097321400,"Census Tract 3214, Marion County, Indiana",2020,5196,4062,78.17551963048498
18097321600,"Census Tract 3216, Marion County, Indiana",2020,5999,2632,43.87397899649942
18097321700,"Census Tract 3217, Marion County, Indiana",2020,4159,3441,82.73623467179611
18097321800,"Census Tract 3218, Marion County, Indiana",2020,3415,2963,86.76427525622255
18097321900,"Census Tract 3219, Marion County, Indiana",2020,5467,4401,80.50118895189318
18097322000,"Census Tract 3220, Marion County, Indiana",2020,3322,1199,36.09271523178808
18097322100,"Census Tract 3221, Marion County, Indiana",2020,3045,1446,47.48768472906404
18097322200,"Census Tract 3222, Marion County, Indiana",2020,2244,1641,73.1283422459893
18097322300,"Census Tract 3223, Marion County, Indiana",2020,2417,1869,77.32726520479933
18097322400,"Census Tract 3224, Marion County, Indiana",2020,2809,1906,67.85332858668565
18097322500,"Census Tract 3225, Marion County, Indiana",2020,1559,479,30.72482360487492
18097322601,"Census Tract 3226.01, Marion County, Indiana",2020,2313,64,2.7669693039342844
18097322602,"Census Tract 3226.02, Marion County, Indiana",2020,1726,441,25.55040556199305
18097322700,"Census Tract 3227, Marion County, Indiana",2020,1733,437,25.216387766878245
18097330103,"Census Tract 3301.03, Marion County, Indiana",2020,4441,3180,71.60549425804999
18097330105,"Census Tract 3301.05, Marion County, Indiana",2020,4718,3425,72.59431962696058
18097330106,"Census Tract 3301.06, Marion County, Indiana",2020,4915,2049,41.688708036622586
18097330107,"Census Tract 3301.07, Marion County, Indiana",2020,5430,4603,84.76979742173113
18097330108,"Census Tract 3301.08, Marion County, Indiana",2020,4286,3832,89.40737284181054
18097330109,"Census Tract 3301.09, Marion County, Indiana",2020,4970,4394,88.41046277665995
18097330203,"Census Tract 3302.03, Marion County, Indiana",2020,5479,4620,84.32195656141631
18097330204,"Census Tract 3302.04, Marion County, Indiana",2020,7276,4528,62.23199560197911
18097330206,"Census Tract 3302.06, Marion County, Indiana",2020,5324,3218,60.44327573253193
18097330208,"Census Tract 3302.08, Marion County, Indiana",2020,2807,2114,75.31172069825436
18097330210,"Census Tract 3302.10, Marion County, Indiana",2020,6779,1075,15.857796135123175
18097330211,"Census Tract 3302.11, Marion County, Indiana",2020,4913,1225,24.9338489721148
18097330212,"Census Tract 3302.12, Marion County, Indiana",2020,4968,2273,45.75281803542673
18097330213,"Census Tract 3302.13, Marion County, Indiana",2020,4490,3292,73.3184855233853
18097330401,"Census Tract 3304.01, Marion County, Indiana",2020,6216,4949,79.61711711711712
18097330500,"Census Tract 3305, Marion County, Indiana",2020,6447,2070,32.10795718939041
18097330600,"Census Tract 3306, Marion County, Indiana",2020,7081,2688,37.96074000847338
18097330701,"Census Tract 3307.01, Marion County, Indiana",2020,2086,864,41.418983700862896
18097330702,"Census Tract 3307.02, Marion County, Indiana",2020,3708,1659,44.74110032362459
18097330803,"Census Tract 3308.03, Marion County, Indiana",2020,3711,743,20.021557531662623
18097330804,"Census Tract 3308.04, Marion County, Indiana",2020,3247,1022,31.475207884200803
18097330805,"Census Tract 3308.05, Marion County, Indiana",2020,2215,727,32.8216704288939
18097330806,"Census Tract 3308.06, Marion County, Indiana",2020,4746,867,18.268015170670036
18097330900,"Census Tract 3309, Marion County, Indiana",2020,6149,729,11.855586274190925
18097331000,"Census Tract 3310, Marion County, Indiana",2020,3867,153,3.95655546935609
18097340101,"Census Tract 3401.01, Marion County, Indiana",2020,5059,3710,73.3346511168215
18097340102,"Census Tract 3401.02, Marion County, Indiana",2020,3560,1629,45.758426966292134
18097340108,"Census Tract 3401.08, Marion County, Indiana",2020,2464,523,21.225649350649352
18097340111,"Census Tract 3401.11, Marion County, Indiana",2020,3416,1883,55.122950819672134
18097340112,"Census Tract 3401.12, Marion County, Indiana",2020,4346,2246,51.67970547630004
18097340113,"Census Tract 3401.13, Marion County, Indiana",2020,4263,2487,58.33919774806474
18097340114,"Census Tract 3401.14, Marion County, Indiana",2020,3863,2588,66.99456381050997
18097340115,"Census Tract 3401.15, Marion County, Indiana",2020,5933,1611,27.15321085454239
18097340201,"Census Tract 3402.01, Marion County, Indiana",2020,3461,976,28.199942213233168
18097340202,"Census Tract 3402.02, Marion County, Indiana",2020,4386,1681,38.326493388052896
18097340301,"Census Tract 3403.01, Marion County, Indiana",2020,3788,806,21.277719112988386
18097340302,"Census Tract 3403.02, Marion County, Indiana",2020,5088,696,13.679245283018869
18097340400,"Census Tract 3404, Marion County, Indiana",2020,3720,727,19.543010752688172
18097340500,"Census Tract 3405, Marion County, Indiana",2020,6138,1020,16.617790811339198
18097340600,"Census Tract 3406, Marion County, Indiana",2020,5457,1519,27.835807220084295
18097340700,"Census Tract 3407, Marion County, Indiana",2020,4886,1338,27.38436348751535
18097340800,"Census Tract 3408, Marion County, Indiana",2020,1633,1431,87.630128597672993
18097340901,"Census Tract 3409.01, Marion County, Indiana",2020,3991,2245,56.251566023552996
18097340903,"Census Tract 3409.03, Marion County, Indiana",2020,1515,941,62.11221122112211
18097340904,"Census Tract 3409.04, Marion County, Indiana",2020,4742,2532,53.39519190215099
18097341000,"Census Tract 3410, Marion County, Indiana",2020,1626,1394,85.73185731857319
18097341100,"Census Tract 3411, Marion County, Indiana",2020,2210,796,36.01809954751131
18097341200,"Census Tract 3412, Marion County, Indiana",2020,2627,190,7.232584697373429
18097341600,"Census Tract 3416, Marion County, Indiana",2020,1884,134,7.112526539278131
18097341701,"Census Tract 3417.01, Marion County, Indiana",2020,2825,1169,41.38053097345133
18097341702,"Census Tract 3417.02, Marion County, Indiana",2020,2285,1672,73.17286652078775
18097341902,"Census Tract 3419.02, Marion County, Indiana",2020,3942,2270,57.58498224251649
18097341903,"Census Tract 3419.03, Marion County, Indiana",2020,5904,742,12.567750677506774
18097341904,"Census Tract 3419.04, Marion County, Indiana",2020,2011,466,23.172550969666833
18097342000,"Census Tract 3420, Marion County, Indiana",2020,6668,2554,38.30233953209358
18097342101,"Census Tract 3421.01, Marion County, Indiana",2020,5688,3019,53.07665260196906
18097342200,"Census Tract 3422, Marion County, Indiana",2020,5703,3281,57.531123969840436
18097342300,"Census Tract 3423, Marion County, Indiana",2020,6678,4731,70.84456424079066
18097342400,"Census Tract 3424, Marion County, Indiana",2020,1546,1283,82.98835705045278
18097342500,"Census Tract 3425, Marion County, Indiana",2020,4618,2870,62.148116067561716
18097342600,"Census Tract 3426, Marion County, Indiana",2020,3780,2037,53.888888888888886
18097350100,"Census Tract 3501, Marion County, Indiana",2020,1259,128,10.16679904686259
18097350300,"Census Tract 3503, Marion County, Indiana",2020,2290,466,20.349344978165938
18097350400,"Census Tract 3504, Marion County, Indiana",2020,2605,896,34.395393474088294
18097350500,"Census Tract 3505, Marion County, Indiana",2020,2379,153,6.431273644388399
18097350600,"Census Tract 3506, Marion County, Indiana",2020,5484,325,5.9263311451495255
18097350700,"Census Tract 3507, Marion County, Indiana",2020,1567,97,6.190172303765157
18097350800,"Census Tract 3508, Marion County, Indiana",2020,1608,188,11.691542288557214
18097350900,"Census Tract 3509, Marion County, Indiana",2020,1366,550,40.26354319180088
18097351000,"Census Tract 3510, Marion County, Indiana",2020,2609,874,33.49942506707551
18097351200,"Census Tract 3512, Marion County, Indiana",2020,2784,131,4.705459770114943
18097351500,"Census Tract 3515, Marion County, Indiana",2020,1653,717,43.37568058076225
18097351600,"Census Tract 3516, Marion County, Indiana",2020,2553,1800,70.50528789659225
18097351700,"Census Tract 3517, Marion County, Indiana",2020,2427,1237,50.96827358879275
18097351900,"Census Tract 3519, Marion County, Indiana",2020,2630,142,5.399239543726236
18097352100,"Census Tract 3521, Marion County, Indiana",2020,2127,345,16.22002820874471
18097352300,"Census Tract 3523, Marion County, Indiana",2020,1120,124,11.071428571428571
18097352400,"Census Tract 3524, Marion County, Indiana",2020,2877,1054,36.635384080639554
18097352500,"Census Tract 3525, Marion County, Indiana",2020,2982,2357,79.04091213950369
18097352600,"Census Tract 3526, Marion County, Indiana",2020,3648,1470,40.296052631578945
18097352700,"Census Tract 3527, Marion County, Indiana",2020,2172,921,42.40331491712707
18097352800,"Census Tract 3528, Marion County, Indiana",2020,1265,190,15.019762845849803
18097353300,"Census Tract 3533, Marion County, Indiana",2020,2288,1670,72.9895104895105
18097353500,"Census Tract 3535, Marion County, Indiana",2020,2379,1186,49.852879361076084
18097353600,"Census Tract 3536, Marion County, Indiana",2020,3200,752,23.5
18097354201,"Census Tract 3542.01, Marion County, Indiana",2020,4966,3238,65.20338300443012
18097354202,"Census Tract 3542.02, Marion County, Indiana",2020,3359,2134,63.530812741887466
18097354400,"Census Tract 3544, Marion County, Indiana",2020,1543,1220,79.06675307841867
18097354500,"Census Tract 3545, Marion County, Indiana",2020,2357,1607,68.17988969028426
18097354700,"Census Tract 3547, Marion County, Indiana",2020,1535,656,42.73615635179153
18097354800,"Census Tract 3548, Marion County, Indiana",2020,1847,507,27.449918787222522
18097354900,"Census Tract 3549, Marion County, Indiana",2020,2604,1141,43.81720430107527
18097355000,"Census Tract 3550, Marion County, Indiana",2020,2283,1012,44.327639071397286
18097355100,"Census Tract 3551, Marion County, Indiana",2020,1917,752,39.22796035472092
18097355300,"Census Tract 3553, Marion County, Indiana",2020,2462,1508,61.25101543460601
18097355400,"Census Tract 3554, Marion County, Indiana",2020,3101,1787,57.62657207352467
18097355500,"Census Tract 3555, Marion County, Indiana",2020,4236,3151,74.3862134088763
18097355600,"Census Tract 3556, Marion County, Indiana",2020,2158,1033,47.868396663577386
18097355700,"Census Tract 3557, Marion County, Indiana",2020,1839,1427,77.59651984774334
18097355900,"Census Tract 3559, Marion County, Indiana",2020,1946,1623,83.40184994861254
18097356200,"Census Tract 3562, Marion County, Indiana",2020,4211,2181,51.79292329612919
18097356400,"Census Tract 3564, Marion County, Indiana",2020,3933,1862,47.34299516908212
18097356900,"Census Tract 3569, Marion County, Indiana",2020,1976,1356,68.62348178137651
18097357000,"Census Tract 3570, Marion County, Indiana",2020,2063,1828,88.60882210373242
18097357100,"Census Tract 3571, Marion County, Indiana",2020,2222,1663,74.84248424842484
18097357200,"Census Tract 3572, Marion County, Indiana",2020,2110,1374,65.11848341232228
18097357300,"Census Tract 3573, Marion County, Indiana",2020,1971,1260,63.926940639269404
18097357400,"Census Tract 3574, Marion County, Indiana",2020,5340,2407,45.0749063670412
18097357500,"Census Tract 3575, Marion County, Indiana",2020,4015,3537,88.09464508094645
18097357601,"Census Tract 3576.01, Marion County, Indiana",2020,4831,3770,78.03767335955288
18097357602,"Census Tract 3576.02, Marion County, Indiana",2020,1484,738,49.73045822102426
18097357800,"Census Tract 3578, Marion County, Indiana",2020,1837,1630,88.73162765378335
18097357900,"Census Tract 3579, Marion County, Indiana",2020,3514,2457,69.9203187250996
18097358000,"Census Tract 3580, Marion County, Indiana",2020,1215,985,81.06995884773663
18097358100,"Census Tract 3581, Marion County, Indiana",2020,2829,1917,67.76246023329799
18097360101,"Census Tract 3601.01, Marion County, Indiana",2020,2385,1165,48.84696016771488
18097360102,"Census Tract 3601.02, Marion County, Indiana",2020,2126,319,15.004703668861712
18097360201,"Census Tract 3602.01, Marion County, Indiana",2020,3777,875,23.166534286470743
18097360202,"Census Tract 3602.02, Marion County, Indiana",2020,3118,901,28.896728672225787
18097360301,"Census Tract 3603.01, Marion County, Indiana",2020,3533,1368,38.720634022077554
18097360302,"Census Tract 3603.02, Marion County, Indiana",2020,3024,413,13.657407407407407
18097360401,"Census Tract 3604.01, Marion County, Indiana",2020,6712,1306,19.457687723480333
18097360402,"Census Tract 3604.02, Marion County, Indiana",2020,3345,513,15.336322869955158
18097360405,"Census Tract 3604.05, Marion County, Indiana",2020,6525,1676,25.685823754789272
18097360406,"Census Tract 3604.06, Marion County, Indiana",2020,2745,334,12.167577413479053
18097360407,"Census Tract 3604.07, Marion County, Indiana",2020,3355,995,29.657228017883757
18097360501,"Census Tract 3605.01, Marion County, Indiana",2020,6248,3099,49.59987195902689
18097360502,"Census Tract 3605.02, Marion County, Indiana",2020,4958,2735,55.16337232755143
18097360601,"Census Tract 3606.01, Marion County, Indiana",2020,4741,3907,82.40877452014342
18097360602,"Census Tract 3606.02, Marion County, Indiana",2020,6484,3468,53.48550277606416
18097360700,"Census Tract 3607, Marion County, Indiana",2020,2044,1744,85.3228962818004
18097360800,"Census Tract 3608, Marion County, Indiana",2020,2024,1174,58.00395256916996
18097360900,"Census Tract 3609, Marion County, Indiana",2020,5211,3552,68.16350028785261
18097361000,"Census Tract 3610, Marion County, Indiana",2020,2436,2288,93.92446633825944
18097361100,"Census Tract 3611, Marion County, Indiana",2020,3457,3138,90.77234596470929
18097361200,"Census Tract 3612, Marion County, Indiana",2020,3387,2738,80.83850014762326
18097361300,"Census Tract 3613, Marion County, Indiana",2020,2145,1704,79.44055944055944
18097361401,"Census Tract 3614.01, Marion County, Indiana",2020,5823,2455,42.16039842005839
18097361402,"Census Tract 3614.02, Marion County, Indiana",2020,5820,4623,79.43298969072166
18097361601,"Census Tract 3616.01, Marion County, Indiana",2020,5968,2597,43.515415549597854
18097361602,"Census Tract 3616.02, Marion County, Indiana",2020,3879,2527,65.1456560969322
18097370201,"Census Tract 3702.01, Marion County, Indiana",2020,3545,3005,84.76727785613541
18097370203,"Census Tract 3702.03, Marion County, Indiana",2020,4215,2533,60.094899169632264
18097370204,"Census Tract 3702.04, Marion County, Indiana",2020,2982,2851,95.60697518443997
18097370303,"Census Tract 3703.03, Marion County, Indiana",2020,6952,4998,71.89298043728424
18097370304,"Census Tract 3703.04, Marion County, Indiana",2020,3091,2118,68.5215140731155
18097370305,"Census Tract 3703.05, Marion County, Indiana",2020,3893,2098,53.89160030824557
18097370306,"Census Tract 3703.06, Marion County, Indiana",2020,5771,5209,90.26165309305146
18097380101,"Census Tract 3801.01, Marion County, Indiana",2020,6457,5569,86.24748335140158
18097380102,"Census Tract 3801.02, Marion County, Indiana",2020,4283,2240,52.29978986691572
18097380103,"Census Tract 3801.03, Marion County, Indiana",2020,9186,6419,69.878075332027
18097380200,"Census Tract 3802, Marion County, Indiana",2020,3175,2477,78.01574803149606
18097380301,"Census Tract 3803.01, Marion County, Indiana",2020,1881,1291,68.63370547581074
18097380302,"Census Tract 3803.02, Marion County, Indiana",2020,2773,1897,68.40966462315183
18097380402,"Census Tract 3804.02, Marion County, Indiana",2020,5121,4548,88.8107791446983
18097380403,"Census Tract 3804.03, Marion County, Indiana",2020,3833,3378,88.12940255674407
18097380404,"Census Tract 3804.04, Marion County, Indiana",2020,3743,3153,84.23724285332621
18097380501,"Census Tract 3805.01, Marion County, Indiana",2020,2247,2008,89.36359590565198
18097380502,"Census Tract 3805.02, Marion County, Indiana",2020,3699,2619,70.8029197080292
18097380600,"Census Tract 3806, Marion County, Indiana",2020,5856,3546,60.55327868852459
18097380700,"Census Tract 3807, Marion County, Indiana",2020,6376,3732,58.53199498117942
18097380800,"Census Tract 3808, Marion County, Indiana",2020,2881,2676,92.88441513363415
18097380901,"Census Tract 3809.01, Marion County, Indiana",2020,4865,3569,73.36073997944501
18097380902,"Census Tract 3809.02, Marion County, Indiana",2020,5621,4635,82.4586372531578
18097381002,"Census Tract 3810.02, Marion County, Indiana",2020,3444,3149,91.43437862950059
18097381003,"Census Tract 3810.03, Marion County, Indiana",2020,3457,1822,52.70465721724038
18097381004,"Census Tract 3810.04, Marion County, Indiana",2020,3457,1755,50.76656060167775
18097381101,"Census Tract 3811.01, Marion County, Indiana",2020,5533,4293,77.58901138622808
18097381102,"Census Tract 3811.02, Marion County, Indiana",2020,6872,4191,60.986612339930154
18097381203,"Census Tract 3812.03, Marion County, Indiana",2020,3051,1314,43.067846607669615
18097381204,"Census Tract 3812.04, Marion County, Indiana",2020,3085,1896,61.45867098865478
18097381205,"Census Tract 3812.05, Marion County, Indiana",2020,6247,3953,63.27837361933728
18097381206,"Census Tract 3812.06, Marion County, Indiana",2020,4073,2766,67.91063098453229
18097381207,"Census Tract 3812.07, Marion County, Indiana",2020,4067,2493,61.298254241455616
18097390102,"Census Tract 3901.02, Marion County, Indiana",2020,5883,3295,56.008839027706955
18097390103,"Census Tract 3901.03, Marion County, Indiana",2020,3130,2701,86.29392971246007
18097390104,"Census Tract 3901.04, Marion County, Indiana",2020,6131,4410,71.92953841135214
18097390200,"Census Tract 3902, Marion County, Indiana",2020,4798,4024,83.8682784493539
18097390300,"Census Tract 3903, Marion County, Indiana",2020,6333,5686,89.78367282488551
18097390405,"Census Tract 3904.05, Marion County, Indiana",2020,3844,2596,67.53381893860562
18097390406,"Census Tract 3904.06, Marion County, Indiana",2020,6133,4731,77.14006195988912
18097390407,"Census Tract 3904.07, Marion County, Indiana",2020,5978,5465,91.41853462696554
18097390408,"Census Tract 3904.08, Marion County, Indiana",2020,4845,4093,84.47884416924664
18097390409,"Census Tract 3904.09, Marion County, Indiana",2020,5922,5119,86.4403917595407
18097390410,"Census Tract 3904.10, Marion County, Indiana",2020,1677,1649,98.33035181872391
18097390411,"Census Tract 3904.11, Marion County, Indiana",2020,3492,2714,77.7205040091638
18097390500,"Census Tract 3905, Marion County, Indiana",2020,2377,460,19.352124526714345
18097390601,"Census Tract 3906.01, Marion County, Indiana",2020,2641,985,37.296478606588416
18097390602,"Census Tract 3906.02, Marion County, Indiana",2020,3078,1393,45.25666016894087
18097390700,"Census Tract 3907, Marion County, Indiana",2020,3114,835,26.814386640976235
18097390801,"Census Tract 3908.01, Marion County, Indiana",2020,0,0,NA
18097390802,"Census Tract 3908.02, Marion County, Indiana",2020,3995,2836,70.98873591989988
18097390900,"Census Tract 3909, Marion County, Indiana",2020,2724,1658,60.86637298091043
18097391001,"Census Tract 3910.01, Marion County, Indiana",2020,1436,1042,72.56267409470752
18097391002,"Census Tract 3910.02, Marion County, Indiana",2020,5207,3721,71.46149414250048
18097310104,"Census Tract 3101.04, Marion County, Indiana",2021,3026,2474,81.75809649702578
18097310105,"Census Tract 3101.05, Marion County, Indiana",2021,3988,1934,48.495486459378135
18097310106,"Census Tract 3101.06, Marion County, Indiana",2021,4206,1554,36.9472182596291
18097310108,"Census Tract 3101.08, Marion County, Indiana",2021,3809,2777,72.90627461275925
18097310110,"Census Tract 3101.10, Marion County, Indiana",2021,2691,1322,49.126718691936084
18097310111,"Census Tract 3101.11, Marion County, Indiana",2021,3505,894,25.50641940085592
18097310112,"Census Tract 3101.12, Marion County, Indiana",2021,6579,4338,65.93707250341997
18097310113,"Census Tract 3101.13, Marion County, Indiana",2021,927,686,74.00215749730313
18097310201,"Census Tract 3102.01, Marion County, Indiana",2021,4480,1819,40.60267857142857
18097310203,"Census Tract 3102.03, Marion County, Indiana",2021,5085,1408,27.689282202556537
18097310204,"Census Tract 3102.04, Marion County, Indiana",2021,5159,841,16.30160883892227
18097310305,"Census Tract 3103.05, Marion County, Indiana",2021,5256,760,14.459665144596652
18097310306,"Census Tract 3103.06, Marion County, Indiana",2021,7847,456,5.811138014527845
18097310308,"Census Tract 3103.08, Marion County, Indiana",2021,3217,645,20.049735778675785
18097310309,"Census Tract 3103.09, Marion County, Indiana",2021,3502,609,17.390062821245003
18097310310,"Census Tract 3103.10, Marion County, Indiana",2021,5352,1661,31.03512705530643
18097310311,"Census Tract 3103.11, Marion County, Indiana",2021,7103,1759,24.764184147543293
18097310312,"Census Tract 3103.12, Marion County, Indiana",2021,6720,669,9.955357142857142
18097320105,"Census Tract 3201.05, Marion County, Indiana",2021,4273,2271,53.147671425228175
18097320106,"Census Tract 3201.06, Marion County, Indiana",2021,3389,1473,43.464148716435524
18097320107,"Census Tract 3201.07, Marion County, Indiana",2021,2224,1938,87.14028776978417
18097320108,"Census Tract 3201.08, Marion County, Indiana",2021,5026,1699,33.80421806605651
18097320109,"Census Tract 3201.09, Marion County, Indiana",2021,2768,2197,79.371387283237
18097320202,"Census Tract 3202.02, Marion County, Indiana",2021,5057,4168,82.42040735614
18097320203,"Census Tract 3202.03, Marion County, Indiana",2021,2598,1849,71.17013086989992
18097320205,"Census Tract 3202.05, Marion County, Indiana",2021,1805,1182,65.48476454293629
18097320206,"Census Tract 3202.06, Marion County, Indiana",2021,3196,1142,35.732165206508135
18097320301,"Census Tract 3203.01, Marion County, Indiana",2021,3668,3248,88.54961832061069
18097320303,"Census Tract 3203.03, Marion County, Indiana",2021,3072,1617,52.63671875
18097320305,"Census Tract 3203.05, Marion County, Indiana",2021,2813,2700,95.98293636686812
18097320306,"Census Tract 3203.06, Marion County, Indiana",2021,3976,3130,78.72233400402415
18097320400,"Census Tract 3204, Marion County, Indiana",2021,3345,1893,56.591928251121075
18097320500,"Census Tract 3205, Marion County, Indiana",2021,3105,2164,69.69404186795491
18097320600,"Census Tract 3206, Marion County, Indiana",2021,2341,1869,79.83767620674925
18097320700,"Census Tract 3207, Marion County, Indiana",2021,2040,1875,91.91176470588235
