GEOID,year,zhvi_avg_weighted
18097360405,2017,110467.09902500002
18097360405,2018,121858.783
18097360405,2019,132581.79875
18097360405,2020,143643.95404166667
18097360405,2021,169494.046375
18097360405,2022,198287.88164166667
18097360405,2023,204674.92643333334
18097360406,2015,90782.15668333333
18097360406,2016,96584.66833666667
18097360406,2017,104380.55224166666
18097360406,2018,116953.25710833333
18097360406,2019,128168.38245
18097360406,2020,139238.34589166666
18097360406,2021,165555.13265833334
18097360406,2022,196516.83783333332
18097360406,2023,201597.56905
18097360407,2015,90875.39430131805
18097360407,2016,96672.34004825195
18097360407,2017,104487.17795211963
18097360407,2018,117039.19338746894
18097360407,2019,128245.69782524707
18097360407,2020,139315.5244817101
18097360407,2021,165624.13557384574
18097360407,2022,196547.8634396466
18097360407,2023,201651.47899746217
18097360501,2015,96104.4670475
18097360501,2016,101589.25842916667
18097360501,2017,110467.09902500002
18097360501,2018,121858.783
18097360501,2019,132581.79875
18097360501,2020,143643.95404166667
18097360501,2021,169494.046375
18097360501,2022,198287.88164166667
18097360501,2023,204674.92643333334
18097360502,2015,95834.71918703578
18097360502,2016,101324.4075264094
18097360502,2017,110211.90128041536
18097360502,2018,121593.07095863331
18097360502,2019,132313.62149879328
18097360502,2020,143392.71040070403
18097360502,2021,169209.7363400598
18097360502,2022,197930.23478340454
18097360502,2023,204322.40766995033
18097360601,2015,72975.05267333334
18097360601,2016,78879.73158916667
18097360601,2017,88585.27808416667
18097360601,2018,99075.4182
18097360601,2019,109587.05559166666
18097360601,2020,122101.17601666666
18097360601,2021,145116.00460833337
18097360601,2022,167621.605475
18097360601,2023,174448.35655833333
18097360602,2015,72975.05267333334
18097360602,2016,78879.73158916667
18097360602,2017,88585.27808416667
18097360602,2018,99075.4182
18097360602,2019,109587.05559166668
18097360602,2020,122101.17601666665
18097360602,2021,145116.00460833334
18097360602,2022,167621.605475
18097360602,2023,174448.35655833333
18097360700,2015,72975.05267333334
18097360700,2016,78879.73158916667
18097360700,2017,88585.27808416665
18097360700,2018,99075.4182
18097360700,2019,109587.05559166666
18097360700,2020,122101.17601666666
18097360700,2021,145116.00460833334
18097360700,2022,167621.605475
18097360700,2023,174448.35655833333
18097360800,2015,72975.05267333334
18097360800,2016,78879.73158916667
18097360800,2017,88585.27808416667
18097360800,2018,99075.4182
18097360800,2019,109587.05559166668
18097360800,2020,122101.17601666666
18097360800,2021,145116.00460833334
18097360800,2022,167621.605475
18097360800,2023,174448.35655833333
18097360900,2015,50860.73630107864
18097360900,2016,53934.660691545854
18097360900,2017,61582.69749687989
18097360900,2018,71237.96635725768
18097360900,2019,79941.22263871484
18097360900,2020,90981.81902645229
18097360900,2021,113509.2008561692
18097360900,2022,135033.62014070814
18097360900,2023,139853.46835716598
18097361000,2015,72975.05267333334
18097361000,2016,78879.73158916667
18097361000,2017,88585.27808416667
18097361000,2018,99075.4182
18097361000,2019,109587.05559166666
18097361000,2020,122101.17601666666
18097361000,2021,145116.00460833334
18097361000,2022,167621.605475
18097361000,2023,174448.35655833333
18097361100,2015,72924.14170294325
18097361100,2016,78821.93584275611
18097361100,2017,88523.4910313722
18097361100,2018,99018.14944972178
18097361100,2019,109533.3032059417
18097361100,2020,122062.02703164321
18097361100,2021,145085.19071746556
18097361100,2022,167588.2024607081
18097361100,2023,174409.10442536167
18097361200,2015,72730.55730493247
18097361200,2016,78635.4411768565
18097361200,2017,88352.89897981046
18097361200,2018,98902.52824212062
18097361200,2019,109461.80172883518
18097361200,2020,122023.343614762
18097361200,2021,145039.94183023018
18097361200,2022,167508.02526544526
18097361200,2023,174302.7634995223
18097361300,2015,72975.05267333334
18097361300,2016,78879.73158916667
18097361300,2017,88585.27808416667
18097361300,2018,99075.4182
18097361300,2019,109587.05559166666
18097361300,2020,122101.17601666666
18097361300,2021,145116.00460833334
18097361300,2022,167621.605475
18097361300,2023,174448.35655833333
18097361401,2015,143690.89824783173
18097361401,2016,151496.66443580444
18097361401,2017,162145.2675442878
18097361401,2018,174864.32184547436
18097361401,2019,185608.29822805317
18097361401,2020,199902.96240407543
18097361401,2021,237942.4911271777
18097361401,2022,277928.98508561135
18097361401,2023,277586.1351527382
18097361402,2015,80855.33772611771
18097361402,2016,87278.55277637466
18097361402,2017,97775.69294198182
18097361402,2018,111554.70487093492
18097361402,2019,124284.04045737261
18097361402,2020,139420.8794369095
18097361402,2021,166540.58898137548
18097361402,2022,192031.35612408916
18097361402,2023,195488.986782654
18097361601,2015,123193.6720983526
18097361601,2016,129998.93569515033
18097361601,2017,139883.96274699236
18097361601,2018,152031.39791212583
18097361601,2019,162766.44629358177
18097361601,2020,175667.23965363664
18097361601,2021,208454.78632894382
18097361601,2022,243620.61419887503
18097361601,2023,246177.9919921011
18097361602,2015,143836.608125
18097361602,2016,151646.2915
18097361602,2017,162296.837775
18097361602,2018,175020.48475
18097361602,2019,185764.93986666662
18097361602,2020,200063.27285
18097361602,2021,238133.75994166668
18097361602,2022,278156.27324999997
18097361602,2023,277798.65036666667
18097370201,2015,83265.6077566805
18097370201,2016,89569.63687847351
18097370201,2017,97974.94452869832
18097370201,2018,109318.94025829558
18097370201,2019,120619.20197771826
18097370201,2020,133222.24623050122
18097370201,2021,156819.67128969933
18097370201,2022,183655.68896401412
18097370201,2023,193138.15216526887
18097370203,2015,57042.599335732135
18097370203,2016,61285.83739792587
18097370203,2017,67965.33817518831
18097370203,2018,78673.37489997815
18097370203,2019,88893.2620723918
18097370203,2020,98467.05847375098
18097370203,2021,118739.8213403279
18097370203,2022,137547.36077110402
18097370203,2023,144237.3303301273
18097370204,2015,83351.745085
18097370204,2016,89662.5434925
18097370204,2017,98073.5200725
18097370204,2018,109419.6048
18097370204,2019,120723.41533333334
18097370204,2020,133336.41005833333
18097370204,2021,156944.75596666668
18097370204,2022,183807.14558333333
18097370204,2023,193298.78156666667
18097370303,2015,61665.54264720201
18097370303,2016,66180.67041330678
18097370303,2017,73104.59320890119
18097370303,2018,83889.0174443992
18097370303,2019,94269.27181259445
18097370303,2020,104302.88693044812
18097370303,2021,125235.5073309418
18097370303,2022,145403.33355059172
18097370303,2023,152424.3631947172
18097370304,2015,83351.745085
18097370304,2016,89662.5434925
18097370304,2017,98073.5200725
18097370304,2018,109419.6048
18097370304,2019,120723.41533333332
18097370304,2020,133336.41005833333
18097370304,2021,156944.75596666668
18097370304,2022,183807.14558333333
18097370304,2023,193298.78156666667
18097370305,2015,83351.745085
18097370305,2016,89662.54349250002
18097370305,2017,98073.5200725
18097370305,2018,109419.6048
18097370305,2019,120723.41533333334
18097370305,2020,133336.41005833333
18097370305,2021,156944.75596666668
18097370305,2022,183807.14558333333
18097370305,2023,193298.78156666664
18097370306,2015,83351.745085
18097370306,2016,89662.5434925
18097370306,2017,98073.5200725
18097370306,2018,109419.60479999999
18097370306,2019,120723.41533333334
18097370306,2020,133336.41005833333
18097370306,2021,156944.75596666668
18097370306,2022,183807.14558333333
18097370306,2023,193298.78156666664
18097380101,2015,127126.08415
18097380101,2016,133821.73205833332
18097380101,2017,142284.28518333333
18097380101,2018,152807.613925
18097380101,2019,162226.357975
18097380101,2020,175070.61613333333
18097380101,2021,206560.89826666666
18097380101,2022,243513.0704333333
18097380101,2023,247204.71463333335
18097380102,2015,127126.08415000001
18097380102,2016,133821.73205833332
18097380102,2017,142284.28518333333
18097380102,2018,152807.613925
18097380102,2019,162226.357975
18097380102,2020,175070.61613333333
18097380102,2021,206560.89826666666
18097380102,2022,243513.07043333334
18097380102,2023,247204.71463333332
18097380103,2015,126812.36956833188
18097380103,2016,133501.3353146652
18097380103,2017,141962.61177021344
18097380103,2018,152495.7302934359
18097380103,2019,161957.04526208408
18097380103,2020,174834.71912263462
18097380103,2021,206315.1346593163
18097380103,2022,243198.73718048702
18097380103,2023,246887.68924876532
18097380200,2015,90432.44060177884
18097380200,2016,96351.63506343415
18097380200,2017,105135.85972478817
18097380200,2018,116707.45899626055
18097380200,2019,129900.94969491604
18097380200,2020,146074.282536758
18097380200,2021,174162.25456564128
18097380200,2022,201734.62839752302
18097380200,2023,206816.58603474766
18097380301,2015,120028.7057179911
18097380301,2016,127173.01857287757
18097380301,2017,136616.36189003653
18097380301,2018,148080.9862284593
18097380301,2019,158521.49392541434
18097380301,2020,173075.9418434957
18097380301,2021,204642.81914049565
18097380301,2022,238698.48433003685
18097380301,2023,243660.43397466996
18097380302,2015,103375.54833225692
18097380302,2016,109575.24404095211
18097380302,2017,119018.17033035442
18097380302,2018,130054.00161108626
18097380302,2019,139940.58881540262
18097380302,2020,153996.78262070127
18097380302,2021,179586.50781580023
18097380302,2022,208222.5130776711
18097380302,2023,215630.715714124
18097380402,2015,123738.51185833334
18097380402,2016,130952.739475
18097380402,2017,140331.25343333333
18097380402,2018,151602.49595
18097380402,2019,161839.54195
18097380402,2020,176311.97309166664
18097380402,2021,208359.69307500002
18097380402,2022,243231.81486666665
18097380402,2023,248221.30316666665
18097380403,2015,55048.81696916666
18097380403,2016,60968.523127500004
18097380403,2017,71547.3986975
18097380403,2018,86399.2429575
18097380403,2019,100403.5267475
18097380403,2020,116394.55674166666
18097380403,2021,139539.13295833333
18097380403,2022,159293.981025
18097380403,2023,163773.57156666668
18097380404,2015,120374.84691995278
18097380404,2016,127420.60177255458
18097380404,2017,136809.34595211843
18097380404,2018,148039.8785438027
18097380404,2019,158216.970888416
18097380404,2020,172619.4274863259
18097380404,2021,203595.0117239994
18097380404,2022,237434.5508956931
18097380404,2023,242827.18883270604
18097380501,2015,103478.946125
18097380501,2016,109678.451675
18097380501,2017,119118.58290000001
18097380501,2018,130144.62697499999
18097380501,2019,140020.56833333333
18097380501,2020,154071.53839166666
18097380501,2021,179661.71726666667
18097380501,2022,208314.52891666666
18097380501,2023,215732.21286666667
18097380502,2015,103478.946125
18097380502,2016,109678.451675
18097380502,2017,119118.58290000001
18097380502,2018,130144.626975
18097380502,2019,140020.56833333333
18097380502,2020,154071.53839166666
18097380502,2021,179661.71726666667
18097380502,2022,208314.52891666666
18097380502,2023,215732.21286666667
18097380600,2015,110820.97845006887
18097380600,2016,117174.52772531241
18097380600,2017,126311.13765302511
18097380600,2018,137181.09720634902
18097380600,2019,146915.08661205412
18097380600,2020,160591.39324314825
18097380600,2021,188013.45337152152
18097380600,2022,219243.07466023325
18097380600,2023,225503.88693045237
18097380700,2015,115718.39773627715
18097380700,2016,122174.70012912154
18097380700,2017,131108.84962227117
18097380700,2018,141874.69476790918
18097380700,2019,151513.99673562215
18097380700,2020,164940.38838225981
18097380700,2021,193584.3840978248
18097380700,2022,226532.8369937504
18097380700,2023,232021.9711474238
18097380800,2015,103478.946125
18097380800,2016,109678.451675
18097380800,2017,119118.5829
18097380800,2018,130144.62697499999
18097380800,2019,140020.56833333333
18097380800,2020,154071.53839166666
18097380800,2021,179661.71726666667
18097380800,2022,208314.52891666666
18097380800,2023,215732.21286666667
18097380901,2015,111808.55644452649
18097380901,2016,118425.25945617056
18097380901,2017,127840.05707693429
18097380901,2018,138966.9131583179
18097380901,2019,148991.32072709457
18097380901,2020,163215.5722187627
18097380901,2021,191460.73401702647
18097380901,2022,222670.58122337738
18097380901,2023,229089.9257316394
18097380902,2015,123738.51185833335
18097380902,2016,130952.73947499998
18097380902,2017,140331.25343333333
18097380902,2018,151602.49595
18097380902,2019,161839.54195
18097380902,2020,176311.97309166667
18097380902,2021,208359.69307500002
18097380902,2022,243231.81486666665
18097380902,2023,248221.30316666665
18097381002,2015,112888.85677709665
18097381002,2016,119285.79236102726
18097381002,2017,128336.91572525688
18097381002,2018,139162.9141809898
18097381002,2019,148856.922917403
18097381002,2020,162427.70585331088
18097381002,2021,190365.7140698729
18097381002,2022,222321.09201135422
18097381002,2023,228256.07217298908
18097381003,2015,103478.946125
18097381003,2016,109678.451675
18097381003,2017,119118.58290000001
18097381003,2018,130144.62697499999
18097381003,2019,140020.56833333333
18097381003,2020,154071.5383916667
18097381003,2021,179661.71726666667
18097381003,2022,208314.52891666666
18097381003,2023,215732.21286666667
18097381004,2015,103478.946125
18097381004,2016,109678.451675
18097381004,2017,119118.58290000001
18097381004,2018,130144.62697499999
18097381004,2019,140020.56833333333
18097381004,2020,154071.53839166666
18097381004,2021,179661.71726666667
18097381004,2022,208314.52891666666
18097381004,2023,215732.21286666667
18097381101,2015,117701.43696834422
18097381101,2016,124199.3456545263
18097381101,2017,133051.51585180257
18097381101,2018,143775.20349713304
18097381101,2019,153376.16508732282
18097381101,2020,166701.3623722169
18097381101,2021,195840.13831117097
18097381101,2022,229484.57215363733
18097381101,2023,234661.24215216943
18097381102,2015,122774.1887928509
18097381102,2016,129378.52926163559
18097381102,2017,138020.9907370729
18097381102,2018,148636.83657416093
18097381102,2019,158139.7208208026
18097381102,2020,171206.05591332875
18097381102,2021,201610.51396302477
18097381102,2022,237035.31531375574
18097381102,2023,241412.68034269646
18097381203,2015,103478.94612500002
18097381203,2016,109678.451675
18097381203,2017,119118.5829
18097381203,2018,130144.62697499998
18097381203,2019,140020.56833333333
18097381203,2020,154071.53839166666
18097381203,2021,179661.71726666667
18097381203,2022,208314.52891666666
18097381203,2023,215732.21286666667
18097381204,2015,103478.946125
18097381204,2016,109678.45167500002
18097381204,2017,119118.58290000001
18097381204,2018,130144.626975
18097381204,2019,140020.56833333333
18097381204,2020,154071.53839166666
18097381204,2021,179661.71726666667
18097381204,2022,208314.52891666666
18097381204,2023,215732.21286666667
18097381205,2015,111489.55615341628
18097381205,2016,118090.28169353292
18097381205,2017,127506.04951900203
18097381205,2018,138629.04478839683
18097381205,2019,148647.76652523965
18097381205,2020,162865.3818327938
18097381205,2021,191008.8653660578
18097381205,2022,222120.78541188562
18097381205,2023,228578.36347013674
18097381206,2015,103649.38917844156
18097381206,2016,109852.47080679856
18097381206,2017,119285.55587694608
18097381206,2018,130307.97649711893
18097381206,2019,140180.62248392886
18097381206,2020,154222.89484444173
18097381206,2021,179855.60028709267
18097381206,2022,208568.23179125757
18097381206,2023,215959.05931611374
18097381207,2015,127126.08415
18097381207,2016,133821.73205833332
18097381207,2017,142284.28518333333
18097381207,2018,152807.613925
18097381207,2019,162226.357975
18097381207,2020,175070.61613333333
18097381207,2021,206560.89826666666
18097381207,2022,243513.07043333334
18097381207,2023,247204.71463333332
18097390102,2015,77874.03047092882
18097390102,2016,84223.89909710753
18097390102,2017,94403.90100622115
18097390102,2018,108065.93070396058
18097390102,2019,120818.3817844486
18097390102,2020,136304.7896065737
18097390102,2021,162407.83226626282
18097390102,2022,187186.068497551
18097390102,2023,191835.09530206336
18097390103,2015,111831.31547709976
18097390103,2016,118852.17282640624
18097390103,2017,128671.23238180728
18097390103,2018,140921.1979803179
18097390103,2019,152041.80753311497
18097390103,2020,166816.18425066833
18097390103,2021,197810.02505102186
18097390103,2022,230165.7440004293
18097390103,2023,234279.71634948824
18097390104,2015,143149.56415780925
18097390104,2016,150944.62280312585
18097390104,2017,161594.61448695007
18097390104,2018,174334.72954935953
18097390104,2019,185104.4093686
18097390104,2020,199415.84051840912
18097390104,2021,237370.83023269993
18097390104,2022,277236.5114253554
18097390104,2023,276916.3191195643
18097390200,2015,143836.608125
18097390200,2016,151646.2915
18097390200,2017,162296.83777499996
18097390200,2018,175020.48475
18097390200,2019,185764.93986666662
18097390200,2020,200063.27285000004
18097390200,2021,238133.75994166668
18097390200,2022,278156.27324999997
18097390200,2023,277798.65036666667
18097390300,2015,143836.608125
18097390300,2016,151646.2915
18097390300,2017,162296.837775
18097390300,2018,175020.48475
18097390300,2019,185764.93986666665
18097390300,2020,200063.27285
18097390300,2021,238133.75994166665
18097390300,2022,278156.27324999997
18097390300,2023,277798.65036666667
18097390405,2015,123738.51185833334
18097390405,2016,130952.739475
18097390405,2017,140331.25343333333
18097390405,2018,151602.49595
18097390405,2019,161839.54195
18097390405,2020,176311.97309166667
18097390405,2021,208359.69307500002
18097390405,2022,243231.81486666665
18097390405,2023,248221.30316666662
18097390406,2015,143836.608125
18097390406,2016,151646.2915
18097390406,2017,162296.837775
18097390406,2018,175020.48475
18097390406,2019,185764.93986666665
18097390406,2020,200063.27285
18097390406,2021,238133.75994166668
18097390406,2022,278156.27324999997
18097390406,2023,277798.65036666667
18097390408,2015,123887.01828709152
18097390408,2016,131105.64577362547
18097390408,2017,140493.55887972418
18097390408,2018,151775.53332822947
18097390408,2019,162016.32861447206
18097390408,2020,176487.4733310264
18097390408,2021,208579.69601862752
18097390408,2022,243489.87446206345
18097390408,2023,248439.852533061
18097390409,2015,123738.51185833334
18097390409,2016,130952.739475
18097390409,2017,140331.25343333333
18097390409,2018,151602.49595
18097390409,2019,161839.54195
18097390409,2020,176311.97309166667
18097390409,2021,208359.69307500005
18097390409,2022,243231.81486666662
18097390409,2023,248221.30316666668
18097390410,2015,123738.51185833334
18097390410,2016,130952.739475
18097390410,2017,140331.25343333333
18097390410,2018,151602.49595
18097390410,2019,161839.54195
18097390410,2020,176311.97309166667
18097390410,2021,208359.69307500005
18097390410,2022,243231.81486666665
18097390410,2023,248221.30316666665
18097390411,2015,123738.51185833334
18097390411,2016,130952.73947500001
18097390411,2017,140331.25343333333
18097390411,2018,151602.49595
18097390411,2019,161839.54195
18097390411,2020,176311.97309166664
18097390411,2021,208359.69307500002
18097390411,2022,243231.81486666665
18097390411,2023,248221.30316666665
18097390500,2015,65694.49030333332
18097390500,2016,68185.76239083333
18097390500,2017,74043.81275333333
18097390500,2018,87394.03613583333
18097390500,2019,103007.03512
18097390500,2020,120031.267475
18097390500,2021,150428.26479166668
18097390500,2022,173945.935575
18097390500,2023,177166.91609166667
18097390601,2015,61171.62233083333
18097390601,2016,62896.55050583334
18097390601,2017,68803.91094416667
18097390601,2018,80324.85620916667
18097390601,2019,90522.6946625
18097390601,2020,101767.61606666667
18097390601,2021,124533.96392500002
18097390601,2022,146883.37519166668
18097390601,2023,151229.43695
18097390602,2015,61673.92975886042
18097390602,2016,63420.60082196878
18097390602,2017,69354.99840007475
18097390602,2018,80890.97280596849
18097390602,2019,91095.64242751522
18097390602,2020,102354.17661490386
18097390602,2021,125176.68189546149
18097390602,2022,147597.88353693392
18097390602,2023,151943.3649238308
18097390700,2015,35554.769146666666
18097390700,2016,38293.159565
18097390700,2017,44524.91805083333
18097390700,2018,52199.140315
18097390700,2019,60914.202203333334
18097390700,2020,71629.57974416667
18097390700,2021,94400.48488166666
18097390700,2022,113522.53495
18097390700,2023,117439.78316666666
18097390801,2015,57001.576074166675
18097390801,2016,61241.59023583334
18097390801,2017,67918.39116166666
18097390801,2018,78625.4329925
18097390801,2019,88843.6300275
18097390801,2020,98412.687475
18097390801,2021,118680.24924166665
18097390801,2022,137475.228925
18097390801,2023,144160.82990833334
18097390802,2015,66734.59021142763
18097390802,2016,71739.49405299072
18097390802,2017,79056.85087626662
18097390802,2018,89999.93724802931
18097390802,2019,100619.12949192287
18097390802,2020,111312.53208281312
18097390802,2021,132814.0859072541
18097390802,2022,154588.94078227712
18097390802,2023,162311.01247338546
18097390900,2015,178914.80264166667
18097390900,2016,201728.06626666666
18097390900,2017,236452.42999166666
18097390900,2018,261148.2044
18097390900,2019,276661.7320416667
18097390900,2020,294365.75705
18097390900,2021,329220.80659166665
18097390900,2022,353756.42815
18097390900,2023,346784.0954
18097391001,2015,144584.07515825736
18097391001,2016,159015.60076857283
18097391001,2017,182362.80760618136
18097391001,2018,200568.29347713912
18097391001,2019,217066.68705925357
18097391001,2020,237746.8195493079
18097391001,2021,269892.6650924919
18097391001,2022,287465.30917465786
18097391001,2023,282600.5736457476
18097391002,2015,231465.25407566802
18097391002,2016,245337.3694155696
18097391002,2017,271644.04630603857
18097391002,2018,286214.7346380626
18097391002,2019,298857.29314033035
18097391002,2020,323969.3305507596
18097391002,2021,356086.39935974916
18097391002,2022,357953.75866394874
18097391002,2023,344759.7829670488
